resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,1.3403,0,0,0,3,1,green,blue,right,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
down,1,1.0764,0,1,1,1,1,red,green,down,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
down,1,0.8768,0,2,2,2,1,green,green,down,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
left,1,0.5322,0,3,3,0,1,red,red,left,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
left,1,1.6426,0,4,4,5,1,blue,red,left,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
right,1,0.6579,0,5,5,4,1,blue,blue,right,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
right,1,0.774,1,0,6,3,1,green,blue,right,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
down,1,0.6888,1,1,7,1,1,red,green,down,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
right,1,0.531,1,2,8,4,1,blue,blue,right,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
left,1,0.5654,1,3,9,5,1,blue,red,left,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
left,1,0.3858,1,4,10,0,1,red,red,left,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
down,1,0.4318,1,5,11,2,1,green,green,down,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
right,1,0.408,2,0,12,4,1,blue,blue,right,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
left,1,0.4912,2,1,13,5,1,blue,red,left,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
left,1,0.4554,2,2,14,0,1,red,red,left,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
down,1,0.4321,2,3,15,1,1,red,green,down,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
down,1,0.3908,2,4,16,2,1,green,green,down,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
right,1,0.33,2,5,17,3,1,green,blue,right,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
right,1,0.2889,3,0,18,3,1,green,blue,right,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
down,1,0.6313,3,1,19,1,1,red,green,down,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
left,1,0.4401,3,2,20,0,1,red,red,left,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
down,1,0.519,3,3,21,2,1,green,green,down,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
left,1,0.8003,3,4,22,5,1,blue,red,left,0,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
right,1,0.7584,3,5,23,4,1,blue,blue,right,1,,001,2022-03-16_10h53.14.097,stroop,2021.2.3,Win32,132.9256945
