resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,1.7225,0,0,0,4,1,blue,blue,right,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,0.6339,0,1,1,1,1,red,green,down,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,0.4685,0,2,2,0,1,red,red,left,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,0.8082,0,3,3,5,1,blue,red,left,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,0.6361,0,4,4,2,1,green,green,down,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
right,1,0.3502,0,5,5,3,1,green,blue,right,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,0.625099999,1,0,6,0,1,red,red,left,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,0,1.0379,1,1,7,3,1,green,blue,right,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
right,0,0.401900001,1,2,8,2,1,green,green,down,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,2.1673,1,3,9,5,1,blue,red,left,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,0.510400001,1,4,10,1,1,red,green,down,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
right,1,0.3863,1,5,11,4,1,blue,blue,right,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,1.2651,2,0,12,5,1,blue,red,left,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,1.083,2,1,13,0,1,red,red,left,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
right,1,0.5651,2,2,14,4,1,blue,blue,right,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,0.6291,2,3,15,2,1,green,green,down,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
right,1,1.1271,2,4,16,3,1,green,blue,right,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,0.8545,2,5,17,1,1,red,green,down,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,1.7279,3,0,18,2,1,green,green,down,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,0.5975,3,1,19,1,1,red,green,down,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,0.5119,3,2,20,0,1,red,red,left,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
right,1,0.579799999,3,3,21,3,1,green,blue,right,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,0.668,3,4,22,5,1,blue,red,left,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
right,1,0.283,3,5,23,4,1,blue,blue,right,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,0,0.3167,4,0,24,4,1,blue,blue,right,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,1.1154,4,1,25,2,1,green,green,down,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,0.6141,4,2,26,5,1,blue,red,left,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
right,1,1.5877,4,3,27,3,1,green,blue,right,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
down,1,0.3119,4,4,28,1,1,red,green,down,0,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
left,1,0.500599999,4,5,29,0,1,red,red,left,1,e,001,2022-02-21_11h15.53.980,stroop,2021.2.3,Win32,60.84575601
