resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,205.414815,0,0,0,0,1,red,red,left,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,0.79354,0,1,1,2,1,green,green,down,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,2.011645,0,2,2,1,1,red,green,down,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,0.961745,0,3,3,4,1,blue,blue,right,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,1.610105,0,4,4,5,1,blue,red,left,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,2.08738,0,5,5,3,1,green,blue,right,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,0.75783,1,0,6,0,1,red,red,left,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,0.671405,1,1,7,4,1,blue,blue,right,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,0.86492,1,2,8,5,1,blue,red,left,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,1.771605,1,3,9,3,1,green,blue,right,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,8.87679,1,4,10,2,1,green,green,down,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,0.630515,1,5,11,1,1,red,green,down,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,0.648345,2,0,12,4,1,blue,blue,right,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,1.054715,2,1,13,1,1,red,green,down,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,0.667635,2,2,14,0,1,red,red,left,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,1.7401,2,3,15,5,1,blue,red,left,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,1.13099,2,4,16,3,1,green,blue,right,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,1.07144,2,5,17,2,1,green,green,down,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,0.70763,3,0,18,2,1,green,green,down,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,0.77769,3,1,19,0,1,red,red,left,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,1.15356,3,2,20,1,1,red,green,down,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,0.73711,3,3,21,5,1,blue,red,left,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,0.96522,3,4,22,4,1,blue,blue,right,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,1.13645,3,5,23,3,1,green,blue,right,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,0.89323,4,0,24,5,1,blue,red,left,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,0.575235,4,1,25,1,1,red,green,down,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
right,0,0.621015,4,2,26,2,1,green,green,down,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,0.76538,4,3,27,3,1,green,blue,right,0,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
left,1,0.51701,4,4,28,0,1,red,red,left,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
down,0,1.08432,4,5,29,4,1,blue,blue,right,1,ww,001,2022-03-11_19h54.19.155,stroop,2021.2.3,Win32,59.85873339
