resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,0.7038,0,0,0,0,1,red,red,left,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,0,1.601,0,1,1,3,1,green,blue,right,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,0,1.5511,0,2,2,1,1,red,green,down,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,1,0.8347,0,3,3,2,1,green,green,down,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,1,0.6675,0,4,4,4,1,blue,blue,right,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,0,0.9443,0,5,5,5,1,blue,red,left,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,1,0.5946,1,0,6,4,1,blue,blue,right,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,0,0.6456,1,1,7,3,1,green,blue,right,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,0,0.6209,1,2,8,5,1,blue,red,left,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,1,0.7692,1,3,9,2,1,green,green,down,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,0,0.853,1,4,10,1,1,red,green,down,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,1,0.6173,1,5,11,0,1,red,red,left,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,0,0.7914,2,0,12,1,1,red,green,down,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,1,0.4794,2,1,13,4,1,blue,blue,right,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,0,0.6451,2,2,14,3,1,green,blue,right,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,1,0.6273,2,3,15,0,1,red,red,left,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,1,0.6338,2,4,16,2,1,green,green,down,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,0,0.7509,2,5,17,5,1,blue,red,left,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,0,0.551,3,0,18,1,1,red,green,down,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,1,0.3382,3,1,19,2,1,green,green,down,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,1,0.7088,3,2,20,0,1,red,red,left,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,0,0.6058,3,3,21,5,1,blue,red,left,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,0,0.8009,3,4,22,3,1,green,blue,right,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,1,1.6772,3,5,23,4,1,blue,blue,right,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,0,0.6403,4,0,24,3,1,green,blue,right,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,1,0.4596,4,1,25,0,1,red,red,left,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
down,1,0.5183,4,2,26,2,1,green,green,down,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,0,0.7888,4,3,27,5,1,blue,red,left,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
left,0,0.5342,4,4,28,1,1,red,green,down,0,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
right,1,0.4883,4,5,29,4,1,blue,blue,right,1,LoganCOGS,001,2022-03-18_14h09.13.280,stroop,2021.2.3,Win32,59.91252771
