resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,1.805,0,0,0,2,1,green,green,down,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.817,0,1,1,3,1,green,blue,right,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.835,0,2,2,4,1,blue,blue,right,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.842,0,3,3,5,1,blue,red,left,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.642,0,4,4,0,1,red,red,left,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.637,0,5,5,1,1,red,green,down,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.521,1,0,6,1,1,red,green,down,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.585,1,1,7,2,1,green,green,down,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.609,1,2,8,0,1,red,red,left,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.991,1,3,9,3,1,green,blue,right,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.735,1,4,10,4,1,blue,blue,right,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.626,1,5,11,5,1,blue,red,left,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.677,2,0,12,4,1,blue,blue,right,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,1.006,2,1,13,3,1,green,blue,right,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.824,2,2,14,2,1,green,green,down,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.719,2,3,15,0,1,red,red,left,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.477,2,4,16,5,1,blue,red,left,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.752,2,5,17,1,1,red,green,down,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.708,3,0,18,0,1,red,red,left,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.64,3,1,19,4,1,blue,blue,right,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.704,3,2,20,5,1,blue,red,left,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
down,1,2.767,3,3,21,2,1,green,green,down,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.795,3,4,22,1,1,red,green,down,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.636,3,5,23,3,1,green,blue,right,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,0,0.646,4,0,24,1,1,red,green,down,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
down,1,1.656,4,1,25,2,1,green,green,down,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.758,4,2,26,4,1,blue,blue,right,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.744,4,3,27,5,1,blue,red,left,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.537,4,4,28,0,1,red,red,left,1,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.925,4,5,29,3,1,green,blue,right,0,1,001,2022-02-08_13h17.42.096,stroop,2021.2.3,MacIntel,58.82352941
