resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,0.6523,0,0,0,2,1,green,green,down,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.6835,0,1,1,1,1,red,green,down,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.7145,0,2,2,4,1,blue,blue,right,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.4581,0,3,3,5,1,blue,red,left,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.8904,0,4,4,3,1,green,blue,right,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.5359,0,5,5,0,1,red,red,left,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.7614,1,0,6,3,1,green,blue,right,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.4888,1,1,7,0,1,red,red,left,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.9484,1,2,8,4,1,blue,blue,right,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.3789,1,3,9,2,1,green,green,down,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.3702,1,4,10,5,1,blue,red,left,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.6125,1,5,11,1,1,red,green,down,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.5801,2,0,12,0,1,red,red,left,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.5531,2,1,13,2,1,green,green,down,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.5077,2,2,14,5,1,blue,red,left,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.6253,2,3,15,1,1,red,green,down,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.6494,2,4,16,3,1,green,blue,right,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.7982,2,5,17,4,1,blue,blue,right,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.572,3,0,18,4,1,blue,blue,right,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.5687,3,1,19,3,1,green,blue,right,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.542,3,2,20,2,1,green,green,down,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.4304,3,3,21,0,1,red,red,left,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.8522,3,4,22,5,1,blue,red,left,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.7087,3,5,23,1,1,red,green,down,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.5574,4,0,24,5,1,blue,red,left,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
left,1,0.6243,4,1,25,0,1,red,red,left,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,1.1997,4,2,26,4,1,blue,blue,right,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
right,1,0.8007,4,3,27,3,1,green,blue,right,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.5693,4,4,28,2,1,green,green,down,1,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
down,1,0.5164,4,5,29,1,1,red,green,down,0,Mia,001,2022-03-15_12h18.36.267,stroop,2021.2.3,Win32,61.12095838
