resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,0.988,0,0,0,5,1,blue,red,left,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,1,0.7997,0,1,1,1,1,red,green,down,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,0,0.4727,0,2,2,2,1,green,green,down,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,1,0.9132,0,3,3,0,1,red,red,left,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,0,0.6502,0,4,4,3,1,green,blue,right,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,1,0.4512,0,5,5,4,1,blue,blue,right,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,1,0.7796,1,0,6,5,1,blue,red,left,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,1,0.8563,1,1,7,2,1,green,green,down,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,0,0.7169,1,2,8,1,1,red,green,down,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,1,0.8256,1,3,9,0,1,red,red,left,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,0,0.5808,1,4,10,3,1,green,blue,right,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,1,0.9164,1,5,11,4,1,blue,blue,right,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,1,0.7936,2,0,12,3,1,green,blue,right,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,1,0.6592,2,1,13,0,1,red,red,left,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,1,0.9818,2,2,14,1,1,red,green,down,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,0,0.7572,2,3,15,2,1,green,green,down,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,0,0.9766,2,4,16,4,1,blue,blue,right,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,1,1.0267,2,5,17,5,1,blue,red,left,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,1,0.6771,3,0,18,5,1,blue,red,left,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,1,0.5508,3,1,19,3,1,green,blue,right,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,1,0.8396,3,2,20,0,1,red,red,left,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,1,0.4812,3,3,21,4,1,blue,blue,right,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,1,0.5812,3,4,22,2,1,green,green,down,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,0,0.744,3,5,23,1,1,red,green,down,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,0,0.9004,4,0,24,5,1,blue,red,left,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,1,0.9372,4,1,25,2,1,green,green,down,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
left,1,0.7656,4,2,26,0,1,red,red,left,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
down,1,0.6168,4,3,27,1,1,red,green,down,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,1,0.7311,4,4,28,4,1,blue,blue,right,1,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
right,1,0.6312,4,5,29,3,1,green,blue,right,0,1,001,2022-03-18_12h12.30.506,stroop,2021.2.3,Win32,59.88023952
