resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,0.8449,0,0,0,0,1,red,red,left,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.6216,0,1,1,2,1,green,green,down,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.8099,0,2,2,5,1,blue,red,left,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8184,0,3,3,4,1,blue,blue,right,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.9449,0,4,4,3,1,green,blue,right,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.516,0,5,5,1,1,red,green,down,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.6679,1,0,6,2,1,green,green,down,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.8308,1,1,7,1,1,red,green,down,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.504,1,2,8,0,1,red,red,left,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.3864,1,3,9,5,1,blue,red,left,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8139,1,4,10,3,1,green,blue,right,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.4574,1,5,11,4,1,blue,blue,right,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.7495,2,0,12,0,1,red,red,left,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.921,2,1,13,3,1,green,blue,right,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.4999,2,2,14,4,1,blue,blue,right,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5398,2,3,15,1,1,red,green,down,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.4667,2,4,16,2,1,green,green,down,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.1864,2,5,17,5,1,blue,red,left,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.0146,3,0,18,4,1,blue,blue,right,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.8896,3,1,19,1,1,red,green,down,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5014,3,2,20,0,1,red,red,left,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.4328,3,3,21,5,1,blue,red,left,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.5875,3,4,22,2,1,green,green,down,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5277,3,5,23,3,1,green,blue,right,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5701,4,0,24,1,1,red,green,down,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.3828,4,1,25,2,1,green,green,down,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.6166,4,2,26,0,1,red,red,left,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.7326,4,3,27,4,1,blue,blue,right,1,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.6849,4,4,28,3,1,green,blue,right,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.0119,4,5,29,5,1,blue,red,left,0,Theebiga Siyatharan,001,2022-03-06_23h21.10.273,stroop,2021.2.3,MacIntel,60.0024001
