resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,1.221,0,0,0,0,1,red,red,left,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,2.0968,0,1,1,4,1,blue,blue,right,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.4961,0,2,2,2,1,green,green,down,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.8356,0,3,3,1,1,red,green,down,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,0.7496,0,4,4,3,1,green,blue,right,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,0.5853,0,5,5,5,1,blue,red,left,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,1.063,1,0,6,3,1,green,blue,right,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,1.1988,1,1,7,5,1,blue,red,left,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,0.8359,1,2,8,4,1,blue,blue,right,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.6787,1,3,9,2,1,green,green,down,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,0.6758,1,4,10,0,1,red,red,left,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.8922,1,5,11,1,1,red,green,down,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,0.6293,2,0,12,4,1,blue,blue,right,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.7695,2,1,13,2,1,green,green,down,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,0.6682,2,2,14,5,1,blue,red,left,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,0.7004,2,3,15,3,1,green,blue,right,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,0.9056,2,4,16,0,1,red,red,left,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.5072,2,5,17,1,1,red,green,down,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.6703,3,0,18,2,1,green,green,down,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,0.6459,3,1,19,0,1,red,red,left,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,0.512,3,2,20,3,1,green,blue,right,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.547,3,3,21,1,1,red,green,down,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,0.8823,3,4,22,4,1,blue,blue,right,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,0.7322,3,5,23,5,1,blue,red,left,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,0.7657,4,0,24,5,1,blue,red,left,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.909,4,1,25,1,1,red,green,down,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
down,1,0.5031,4,2,26,2,1,green,green,down,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,0.5992,4,3,27,3,1,green,blue,right,0,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
left,1,0.7492,4,4,28,0,1,red,red,left,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
right,1,0.7325,4,5,29,4,1,blue,blue,right,1,berenay,001,2022-03-10_17h58.35.286,stroop,2021.2.3,Win32,59.79073244
