resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,0.5855,0,0,0,0,1,red,red,left,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.2179,0,1,1,5,1,blue,red,left,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.0533,0,2,2,2,1,green,green,down,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.9806,0,3,3,3,1,green,blue,right,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.4327,0,4,4,1,1,red,green,down,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.7375,0,5,5,4,1,blue,blue,right,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.3881,1,0,6,5,1,blue,red,left,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.6558,1,1,7,0,1,red,red,left,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.0004,1,2,8,3,1,green,blue,right,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5038,1,3,9,1,1,red,green,down,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8631,1,4,10,4,1,blue,blue,right,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.4308,1,5,11,2,1,green,green,down,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.7472,2,0,12,2,1,green,green,down,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8276,2,1,13,3,1,green,blue,right,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.5776,2,2,14,4,1,blue,blue,right,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.3944,2,3,15,0,1,red,red,left,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.8934,2,4,16,1,1,red,green,down,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.0663,2,5,17,5,1,blue,red,left,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.8008,3,0,18,2,1,green,green,down,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,2.3574,3,1,19,1,1,red,green,down,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.7211,3,2,20,0,1,red,red,left,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.0321,3,3,21,5,1,blue,red,left,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5183,3,4,22,4,1,blue,blue,right,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.6759,3,5,23,3,1,green,blue,right,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5347,4,0,24,3,1,green,blue,right,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5195,4,1,25,5,1,blue,red,left,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5714,4,2,26,2,1,green,green,down,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.552,4,3,27,4,1,blue,blue,right,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.4192,4,4,28,0,1,red,red,left,1,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5654,4,5,29,1,1,red,green,down,0,jo,001,2022-03-08_12h23.33.481,stroop,2021.2.3,MacIntel,60.0024001
