resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,0.9544,0,0,0,2,1,green,green,down,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.5576,0,1,1,0,1,red,red,left,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.9487,0,2,2,3,1,green,blue,right,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,0,3.3465,0,3,3,5,1,blue,red,left,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,0,0.7412,0,4,4,1,1,red,green,down,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.0234,0,5,5,4,1,blue,blue,right,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.3488,1,0,6,3,1,green,blue,right,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.3056,1,1,7,2,1,green,green,down,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.9665,1,2,8,4,1,blue,blue,right,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.8301,1,3,9,0,1,red,red,left,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.099,1,4,10,5,1,blue,red,left,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.2835,1,5,11,1,1,red,green,down,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.7643,2,0,12,0,1,red,red,left,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.6414,2,1,13,1,1,red,green,down,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.8145,2,2,14,4,1,blue,blue,right,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.15,2,3,15,5,1,blue,red,left,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.4662,2,4,16,3,1,green,blue,right,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.2091,2,5,17,2,1,green,green,down,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.146,3,0,18,4,1,blue,blue,right,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.0663,3,1,19,5,1,blue,red,left,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.7003,3,2,20,0,1,red,red,left,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.1671,3,3,21,3,1,green,blue,right,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.2997,3,4,22,2,1,green,green,down,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,0,1.0471,3,5,23,1,1,red,green,down,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.111,4,0,24,5,1,blue,red,left,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.0173,4,1,25,2,1,green,green,down,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.992,4,2,26,3,1,green,blue,right,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.032,4,3,27,1,1,red,green,down,0,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6858,4,4,28,0,1,red,red,left,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7911,4,5,29,4,1,blue,blue,right,1,bhairavi,001,2022-03-14_09h07.27.226,stroop,2021.2.3,MacIntel,59.99880002
