resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,1.7274,0,0,0,3,1,green,blue,right,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.8318,0,1,1,1,1,red,green,down,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.2781,0,2,2,0,1,red,red,left,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,2.9853,0,3,3,2,1,green,green,down,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.1522,0,4,4,5,1,blue,red,left,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.2639,0,5,5,4,1,blue,blue,right,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.7421,1,0,6,5,1,blue,red,left,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.7801,1,1,7,2,1,green,green,down,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,2.1556,1,2,8,3,1,green,blue,right,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.6963,1,3,9,1,1,red,green,down,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.9538,1,4,10,4,1,blue,blue,right,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.7596,1,5,11,0,1,red,red,left,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.0014,2,0,12,2,1,green,green,down,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,2.6799,2,1,13,0,1,red,red,left,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.6378,2,2,14,3,1,green,blue,right,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.7526,2,3,15,4,1,blue,blue,right,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.8794,2,4,16,1,1,red,green,down,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.035,2,5,17,5,1,blue,red,left,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.7153,3,0,18,4,1,blue,blue,right,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.4654,3,1,19,1,1,red,green,down,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.8667,3,2,20,2,1,green,green,down,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.927,3,3,21,5,1,blue,red,left,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.7579,3,4,22,3,1,green,blue,right,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.7488,3,5,23,0,1,red,red,left,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.7032,4,0,24,2,1,green,green,down,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,0,0.9591,4,1,25,1,1,red,green,down,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.3499,4,2,26,5,1,blue,red,left,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.9501,4,3,27,4,1,blue,blue,right,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.8239,4,4,28,0,1,red,red,left,1,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.934,4,5,29,3,1,green,blue,right,0,ambergo,001,2022-03-07_10h42.56.606,stroop,2021.2.3,MacIntel,60.0024001
