resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,1.057,0,0,0,5,1,blue,red,left,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.681,0,1,1,0,1,red,red,left,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,1.027,0,2,2,1,1,red,green,down,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.516,0,3,3,4,1,blue,blue,right,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.664,0,4,4,3,1,green,blue,right,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.547,0,5,5,2,1,green,green,down,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.412,1,0,6,4,1,blue,blue,right,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,1.048,1,1,7,3,1,green,blue,right,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.644,1,2,8,0,1,red,red,left,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.489,1,3,9,5,1,blue,red,left,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.385,1,4,10,2,1,green,green,down,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.363,1,5,11,1,1,red,green,down,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.386,2,0,12,2,1,green,green,down,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,1.071,2,1,13,0,1,red,red,left,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.828,2,2,14,4,1,blue,blue,right,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.813,2,3,15,1,1,red,green,down,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.768,2,4,16,3,1,green,blue,right,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.905,2,5,17,5,1,blue,red,left,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,1.082,3,0,18,4,1,blue,blue,right,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.698,3,1,19,5,1,blue,red,left,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.698,3,2,20,3,1,green,blue,right,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.591,3,3,21,2,1,green,green,down,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,0,0.677,3,4,22,1,1,red,green,down,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.616,3,5,23,0,1,red,red,left,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.698,4,0,24,3,1,green,blue,right,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.881,4,1,25,0,1,red,red,left,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
right,1,1.182,4,2,26,4,1,blue,blue,right,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.988,4,3,27,5,1,blue,red,left,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.652,4,4,28,2,1,green,green,down,1,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.589,4,5,29,1,1,red,green,down,0,mckenna,001,2022-02-17_10h55.44,stroop,2021.2.3,MacIntel,58.82352941
