resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,0,0.739,0,0,0,2,1,green,green,down,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.461,0,1,1,4,1,blue,blue,right,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.444,0,2,2,3,1,green,blue,right,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,0,0.811,0,3,3,1,1,red,green,down,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,1,0.645,0,4,4,0,1,red,red,left,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,0,0.762,0,5,5,5,1,blue,red,left,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,1,0.699,1,0,6,0,1,red,red,left,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,0,0.863,1,1,7,4,1,blue,blue,right,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,1,0.925,1,2,8,3,1,green,blue,right,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,1,0.647,1,3,9,5,1,blue,red,left,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,0,0.713,1,4,10,2,1,green,green,down,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,0,0.931,1,5,11,1,1,red,green,down,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.627,2,0,12,3,1,green,blue,right,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.476,2,1,13,4,1,blue,blue,right,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,0,0.61,2,2,14,2,1,green,green,down,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.644,2,3,15,5,1,blue,red,left,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,1,1.163,2,4,16,0,1,red,red,left,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,0,0.559,2,5,17,1,1,red,green,down,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,0,0.914,3,0,18,1,1,red,green,down,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.762,3,1,19,3,1,green,blue,right,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,1,0.614,3,2,20,0,1,red,red,left,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,1,0.713,3,3,21,5,1,blue,red,left,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.713,3,4,22,4,1,blue,blue,right,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,0,0.576,3,5,23,2,1,green,green,down,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.712,4,0,24,5,1,blue,red,left,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,0,1.077,4,1,25,1,1,red,green,down,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
left,1,0.63,4,2,26,0,1,red,red,left,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.627,4,3,27,4,1,blue,blue,right,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
right,0,0.609,4,4,28,2,1,green,green,down,1,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
down,0,0.664,4,5,29,3,1,green,blue,right,0,Shriya,001,2022-03-15_12h17.12.472,stroop,2021.2.3,MacIntel,43.47826087
