resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,1.2016,0,0,0,2,1,green,green,down,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5305,0,1,1,0,1,red,red,left,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.3262,0,2,2,3,1,green,blue,right,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,0,1.2043,0,3,3,1,1,red,green,down,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.5959,0,4,4,4,1,blue,blue,right,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.7962,0,5,5,5,1,blue,red,left,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.7614,1,0,6,5,1,blue,red,left,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8865,1,1,7,3,1,green,blue,right,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.731,1,2,8,2,1,green,green,down,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.7956,1,3,9,1,1,red,green,down,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.7287,1,4,10,4,1,blue,blue,right,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5591,1,5,11,0,1,red,red,left,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.4607,2,0,12,0,1,red,red,left,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5989,2,1,13,4,1,blue,blue,right,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5474,2,2,14,2,1,green,green,down,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8472,2,3,15,3,1,green,blue,right,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.6167,2,4,16,5,1,blue,red,left,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.3828,2,5,17,1,1,red,green,down,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5228,3,0,18,2,1,green,green,down,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.8243,3,1,19,5,1,blue,red,left,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.4419,3,2,20,3,1,green,blue,right,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5076,3,3,21,0,1,red,red,left,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.601,3,4,22,1,1,red,green,down,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5761,3,5,23,4,1,blue,blue,right,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.6672,4,0,24,1,1,red,green,down,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.6598,4,1,25,0,1,red,red,left,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8102,4,2,26,3,1,green,blue,right,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.7506,4,3,27,5,1,blue,red,left,0,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.9229,4,4,28,4,1,blue,blue,right,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.4769,4,5,29,2,1,green,green,down,1,ev,001,2022-03-14_11h21.34.792,stroop,2021.2.3,MacIntel,60.0024001
