resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,0.8452,0,0,0,1,1,red,green,down,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,0.716,0,1,1,2,1,green,green,down,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.5888,0,2,2,3,1,green,blue,right,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.5661,0,3,3,5,1,blue,red,left,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.6172,0,4,4,0,1,red,red,left,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.6557,0,5,5,4,1,blue,blue,right,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,0.5988,1,0,6,2,1,green,green,down,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.8022,1,1,7,4,1,blue,blue,right,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.6531,1,2,8,0,1,red,red,left,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,1.2837,1,3,9,1,1,red,green,down,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.9501,1,4,10,3,1,green,blue,right,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.5002,1,5,11,5,1,blue,red,left,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.5838,2,0,12,0,1,red,red,left,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.5392,2,1,13,5,1,blue,red,left,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.6504,2,2,14,3,1,green,blue,right,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,0.5329,2,3,15,1,1,red,green,down,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.9196,2,4,16,4,1,blue,blue,right,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,0.7335,2,5,17,2,1,green,green,down,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.6832,3,0,18,4,1,blue,blue,right,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.5708,3,1,19,5,1,blue,red,left,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,0.6868,3,2,20,1,1,red,green,down,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.687,3,3,21,0,1,red,red,left,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,0.6698,3,4,22,2,1,green,green,down,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.6377,3,5,23,3,1,green,blue,right,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,0.7361,4,0,24,4,1,blue,blue,right,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,0.6698,4,1,25,2,1,green,green,down,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
right,1,1.0502,4,2,26,3,1,green,blue,right,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,0.6384,4,3,27,5,1,blue,red,left,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
down,1,0.9003,4,4,28,1,1,red,green,down,0,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
left,1,1.1829,4,5,29,0,1,red,red,left,1,mood_kat2,001,2022-03-11_16h39.32.944,stroop,2021.2.3,MacIntel,59.99160118
