resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,0.7496,0,0,0,4,1,blue,blue,right,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,0,0.7422,0,1,1,3,1,green,blue,right,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,5.1303,0,2,2,0,1,red,red,left,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,4.598,0,3,3,1,1,red,green,down,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.8478,0,4,4,5,1,blue,red,left,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,17.2439,0,5,5,2,1,green,green,down,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,1.1599,1,0,6,2,1,green,green,down,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,0,2.476,1,1,7,1,1,red,green,down,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,2.8873,1,2,8,0,1,red,red,left,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
down,0,2.7036,1,3,9,3,1,green,blue,right,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
down,0,6.6649,1,4,10,4,1,blue,blue,right,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,2.4097,1,5,11,5,1,blue,red,left,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,1.7989,2,0,12,1,1,red,green,down,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.7453,2,1,13,0,1,red,red,left,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
down,0,3.3284,2,2,14,4,1,blue,blue,right,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.9994,2,3,15,5,1,blue,red,left,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
down,0,4.3097,2,4,16,3,1,green,blue,right,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,1.5454,2,5,17,2,1,green,green,down,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
down,0,1.5704,3,0,18,3,1,green,blue,right,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
down,0,2.3461,3,1,19,4,1,blue,blue,right,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.8804,3,2,20,5,1,blue,red,left,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,2.2321,3,3,21,0,1,red,red,left,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,1.16,3,4,22,1,1,red,green,down,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,3.7353,3,5,23,2,1,green,green,down,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.8593,4,0,24,0,1,red,red,left,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,1.3517,4,1,25,2,1,green,green,down,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
down,0,1.3447,4,2,26,3,1,green,blue,right,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
right,0,1.1472,4,3,27,1,1,red,green,down,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.3998,4,4,28,5,1,blue,red,left,0,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.6639,4,5,29,4,1,blue,blue,right,1,TS,001,2022-03-15_12h23.38.402,stroop,2021.2.3,MacIntel,60.0024001
