resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,3.3051,0,0,0,3,1,green,blue,right,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
left,1,0.765,0,1,1,0,1,red,red,left,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
right,0,1.0708,0,2,2,5,1,blue,red,left,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
down,1,0.7023,0,3,3,2,1,green,green,down,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
right,1,0.9247,0,4,4,4,1,blue,blue,right,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
left,0,0.7969,0,5,5,1,1,red,green,down,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
down,1,2.2182,1,0,6,2,1,green,green,down,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
down,0,0.8621,1,1,7,3,1,green,blue,right,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
right,0,1.0938,1,2,8,5,1,blue,red,left,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
left,1,2.7759,1,3,9,0,1,red,red,left,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
left,0,1.6893,1,4,10,1,1,red,green,down,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
right,1,0.8134,1,5,11,4,1,blue,blue,right,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
down,1,0.7721,2,0,12,2,1,green,green,down,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
right,1,0.6953,2,1,13,4,1,blue,blue,right,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
left,1,0.4205,2,2,14,0,1,red,red,left,1,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
down,1,1.353,2,3,15,1,1,red,green,down,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
right,0,0.8829,2,4,16,5,1,blue,red,left,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
left,0,0.6443,2,5,17,3,1,green,blue,right,0,asddsa,001,2022-02-03_15h59.21.132,stroop,2021.2.3,Win32,144.0092166
