resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,0.696,0,0,0,4,1,blue,blue,right,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.971,0,1,1,1,1,red,green,down,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.747,0,2,2,3,1,green,blue,right,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.643,0,3,3,0,1,red,red,left,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.571,0,4,4,2,1,green,green,down,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,1.341,0,5,5,5,1,blue,red,left,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.571,1,0,6,5,1,blue,red,left,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.642,1,1,7,4,1,blue,blue,right,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.538,1,2,8,1,1,red,green,down,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.588,1,3,9,2,1,green,green,down,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.855,1,4,10,0,1,red,red,left,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.665,1,5,11,3,1,green,blue,right,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.556,2,0,12,0,1,red,red,left,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.83,2,1,13,3,1,green,blue,right,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.536,2,2,14,5,1,blue,red,left,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.522,2,3,15,2,1,green,green,down,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.473,2,4,16,1,1,red,green,down,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.55,2,5,17,4,1,blue,blue,right,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.549,3,0,18,3,1,green,blue,right,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.413,3,1,19,4,1,blue,blue,right,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.544,3,2,20,5,1,blue,red,left,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.44,3,3,21,0,1,red,red,left,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.356,3,4,22,1,1,red,green,down,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.679,3,5,23,2,1,green,green,down,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.508,4,0,24,0,1,red,red,left,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.455,4,1,25,4,1,blue,blue,right,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.321,4,2,26,2,1,green,green,down,1,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
left,1,0.546,4,3,27,5,1,blue,red,left,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
right,1,0.576,4,4,28,3,1,green,blue,right,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
down,1,0.694,4,5,29,1,1,red,green,down,0,Kala Puri,001,2022-03-14_09h08.06.383,stroop,2021.2.3,MacIntel,62.5
