resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,0.4708,0,0,0,0,1,red,red,left,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.3266,0,1,1,5,1,blue,red,left,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.7651,0,2,2,2,1,green,green,down,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.0816,0,3,3,4,1,blue,blue,right,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,0,0.5503,0,4,4,1,1,red,green,down,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.4483,0,5,5,3,1,green,blue,right,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.6493,1,0,6,0,1,red,red,left,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.5193,1,1,7,5,1,blue,red,left,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.5839,1,2,8,4,1,blue,blue,right,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.873,1,3,9,2,1,green,green,down,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.963,1,4,10,1,1,red,green,down,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.8327,1,5,11,3,1,green,blue,right,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.6202,2,0,12,2,1,green,green,down,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.0312,2,1,13,0,1,red,red,left,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,2.1671,2,2,14,1,1,red,green,down,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.8586,2,3,15,3,1,green,blue,right,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.2199,2,4,16,5,1,blue,red,left,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.9859,2,5,17,4,1,blue,blue,right,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6852,3,0,18,5,1,blue,red,left,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.7807,3,1,19,2,1,green,green,down,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5364,3,2,20,1,1,red,green,down,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.8389,3,3,21,4,1,blue,blue,right,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6017,3,4,22,0,1,red,red,left,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7066,3,5,23,3,1,green,blue,right,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.568,4,0,24,3,1,green,blue,right,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.2384,4,1,25,1,1,red,green,down,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.6003,4,2,26,4,1,blue,blue,right,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6156,4,3,27,0,1,red,red,left,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5066,4,4,28,2,1,green,green,down,1,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.8995,4,5,29,5,1,blue,red,left,0,arsh,001,2022-03-18_12h09.07.847,stroop,2021.2.3,MacIntel,59.99880002
