startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.062037037,-0.053703704,1,0,0,0.000925926,0.058333333,1,0,0,1.2289,1,"[0,0.09]",0,0,0,1,1,black,black,1,5,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,-0.275,0.262962963,1,0,0,3.8794,1,"[-0.27,0.27]",0,1,1,8,1,black,black,1,20,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,0.137962963,0.239814815,1,0,0,2.0946,1,"[0.12,0.24]",0,2,2,6,1,black,black,1,20,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,0.286111111,0.22037037,1,0,0,1.1432,1,"[0.3,0.21]",0,3,3,3,1,black,black,1,5,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,-0.141666667,-0.282407407,1,0,0,1.0295,1,"[-0.12,-0.26999999999999996]",0,4,4,5,1,black,black,0,20,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,0.064814815,0.044444444,1,0,0,1.1462,1,"[0.09000000000000002,0]",0,5,5,2,1,black,black,1,5,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,-0.014814815,0.29537037,1,0,0,0.828,1,"[-0.02999999999999997,0.3]",0,6,6,0,1,black,black,1,5,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,0.021296296,-0.208333333,1,0,0,0.8922,1,"[0,-0.24000000000000005]",0,7,7,9,1,red,black,1,20,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,0.143518519,-0.17037037,1,0,0,1.326,1,"[0.12,-0.21000000000000002]",0,8,8,7,1,black,black,1,20,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
,,,,,0.296296296,-0.043518519,1,0,0,0.7787,1,"[0.26999999999999996,0]",0,9,9,4,1,black,black,1,5,1,001,2022-02-28_15h47.54.687,visual-search,2020.2.8,Win32,60
