startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.067592607,-0.082407416,1,0,0,0.305555573,-0.083333342,1,0,0,1.318,1,"[0.3,-0.06]",0,0,0,5,1,black,black,0,20,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,0.004629643,-0.289814827,1,0,0,1.372,1,"[0,-0.3]",0,1,1,1,1,black,black,1,5,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,-0.19999999,0.31759259,1,0,0,1.84,1,"[-0.21,0.3]",0,2,2,4,1,black,black,1,5,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,-0.041666654,-0.096296305,1,0,0,3.41,1,"[-0.02999999999999997,-0.12]",0,3,3,8,1,black,black,1,20,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,-0.049999987,-0.307407476,1,0,0,2.373,1,"[-0.06,-0.3]",0,4,4,3,1,black,black,1,5,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,-0.212962953,0.077777743,1,0,0,2.0435,1,"[-0.24,0.09]",0,5,5,6,1,black,black,1,20,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,-0.133333322,0.023148141,1,0,0,1.1114,1,"[-0.15,0.02999999999999997]",0,6,6,0,1,black,black,1,5,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,0.158333349,-0.063888897,1,0,0,2.3563,1,"[0.14999999999999997,-0.09000000000000002]",0,7,7,7,1,black,black,1,20,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,-0.065740728,-0.297222234,1,0,0,1.3108,1,"[-0.09,-0.26999999999999996]",0,8,8,9,1,red,black,1,20,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
,,,,,-0.16574073,0.162962958,1,0,0,1.6717,1,"[-0.18,0.15]",0,9,9,2,1,black,black,1,5,,001,2022-02-28_20h04.17.550,visual-search,2020.2.8,Win32,60
