startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.018518519,-0.186111111,1,0,0,-0.013888889,-0.15,1,0,0,1.6625,1,"[-0.02999999999999997,-0.12]",0,0,0,2,1,black,black,1,5,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,0.183333333,-0.017592593,1,0,0,1.3906,1,"[0.14999999999999997,-0.02999999999999997]",0,1,1,1,1,black,black,1,5,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,-0.05,0.149074074,1,0,0,2.0239,1,"[-0.06,0.18]",0,2,2,5,1,black,black,0,20,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,0.025925926,0.246296296,1,0,0,0.8413,1,"[0.06,0.27]",0,3,3,9,1,red,black,1,20,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,0.112037037,0.267592593,1,0,0,1.4088,1,"[0.09000000000000002,0.24]",0,4,4,6,1,black,black,1,20,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,0.178703704,-0.252777778,1,0,0,1.3582,1,"[0.24000000000000005,-0.26999999999999996]",0,5,5,0,1,black,black,1,5,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,-0.025,-0.180555556,1,0,0,1.1753,1,"[-0.06,-0.18]",0,6,6,8,1,black,black,1,20,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,0.007407407,-0.050925926,1,0,0,0.859,1,"[0.02999999999999997,-0.02999999999999997]",0,7,7,4,1,black,black,1,5,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,-0.283333333,0.242592593,1,0,0,3.1944,1,"[-0.3,0.24]",0,8,8,7,1,black,black,1,20,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
,,,,,-0.116666667,-0.230555556,1,0,0,0.841,1,"[-0.15,-0.18]",0,9,9,3,1,black,black,1,5,1,001,2022-02-28_15h39.04.836,visual-search,2020.2.8,Win32,60
