startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.15462963,-0.185185185,1,0,0,0.216666667,-0.184259259,1,0,0,1.1979,1,"[0.21000000000000002,-0.21000000000000002]",0,0,0,4,1,black,black,1,5,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,0.073148148,-0.181481481,1,0,0,1.0088,1,"[0.06,-0.18]",0,1,1,1,1,black,black,1,5,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,-0.291666667,-0.035185185,1,0,0,1.2268,1,"[-0.27,0]",0,2,2,5,1,black,black,0,20,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,0.008333333,0.106481481,1,0,0,0.8253,1,"[0,0.09]",0,3,3,0,1,black,black,1,5,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,0.247222222,0.131481481,1,0,0,0.9269,1,"[0.24000000000000005,0.12]",0,4,4,2,1,black,black,1,5,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,0.303703704,-0.271296296,1,0,0,1.6629,1,"[0.26999999999999996,-0.26999999999999996]",0,5,5,7,1,black,black,1,20,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,-0.074074074,-0.191666667,1,0,0,0.8566,1,"[-0.06,-0.18]",0,6,6,3,1,black,black,1,5,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,0.280555556,-0.080555556,1,0,0,0.7964,1,"[0.26999999999999996,-0.09000000000000002]",0,7,7,9,1,red,black,1,20,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,0.193518519,0.062962963,1,0,0,0.8908,1,"[0.21000000000000002,0.06]",0,8,8,8,1,black,black,1,20,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
,,,,,0.15462963,-0.301851852,1,0,0,2.2148,1,"[0.14999999999999997,-0.3]",0,9,9,6,1,black,black,1,20,,001,2022-02-28_15h46.09.206,visual-search,2020.2.8,Win32,60
