startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.013888889,-0.165740741,1,0,0,0.175925926,0.067592593,1,0,0,1.243155,1,"[0.18,0.09]",0,0,0,3,1,black,black,1,5,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,-0.105555556,0.308333333,1,0,0,2.43886,1,"[-0.12,0.3]",0,1,1,7,1,black,black,1,20,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,-0.312037037,0.177777778,1,0,0,1.117955,1,"[-0.3,0.21]",0,2,2,9,1,red,black,1,20,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,0.12037037,0.280555556,1,0,0,1.50509,1,"[0.12,0.3]",0,3,3,0,1,black,black,1,5,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,-0.124074074,0.103703704,1,0,0,1.05205,1,"[-0.12,0.12]",0,4,4,5,1,black,black,0,20,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,-0.265740741,-0.026851852,1,0,0,0.920045,1,"[-0.27,0]",0,5,5,4,1,black,black,1,5,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,0.012962963,-0.25462963,1,0,0,1.103685,1,"[0,-0.24000000000000005]",0,6,6,2,1,black,black,1,5,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,-0.243518519,-0.078703704,1,0,0,0.938705,1,"[-0.24,-0.09000000000000002]",0,7,7,1,1,black,black,1,5,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,0.208333333,0.272222222,1,0,0,1.93329,1,"[0.24000000000000005,0.27]",0,8,8,8,1,black,black,1,20,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
,,,,,-0.257407407,0.262037037,1,0,0,3.85006,1,"[-0.27,0.27]",0,9,9,6,1,black,black,1,20,,001,2021-01-27_10h59.04.464,visual-search,2020.2.8,Win32,60
