startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.888194471,-0.333333346,1,0,0,-0.013888876,-0.312500012,1,0,0,8.74329,1,"[-0.02999999999999997,-0.3]",0,0,0,3,1,black,black,1,5,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,-0.281944435,0.208333329,1,0,0,2.777105,1,"[-0.3,0.21]",0,1,1,4,1,black,black,1,5,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,-0.290972213,-0.038888897,1,0,0,1.4608,1,"[-0.27,-0.06]",0,2,2,0,1,black,black,1,5,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,-0.288194435,0.220833329,1,0,0,2.14505,1,"[-0.27,0.24]",0,3,3,7,1,black,black,1,20,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,0.017361125,-0.134722232,1,0,0,2.043615,1,"[0.02999999999999997,-0.12]",0,4,4,1,1,black,black,1,5,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,-0.062499988,0.04791666,1,0,0,6.649155,1,"[-0.06,0.02999999999999997]",0,5,5,8,1,black,black,1,20,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,0.263194546,0.034027771,1,0,0,1.21041,1,"[0.26999999999999996,0.06]",0,6,6,9,1,red,black,1,20,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,0.034027876,-0.252777789,1,0,0,3.11484,1,"[0.06,-0.26999999999999996]",0,7,7,6,1,black,black,1,20,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,0.034027876,-0.252777789,1,0,0,0.74677,1,"[0.02999999999999997,-0.26999999999999996]",0,8,8,2,1,black,black,1,5,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
,,,,,-0.264583324,-0.084027786,1,0,0,2.380155,1,"[-0.27,-0.06]",0,9,9,5,1,black,black,0,20,123,001,2021-05-20_15h13.22.064,visual-search,2020.2.8,Win32,60
