startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.356770833,-0.162760417,1,0,0,0.260416667,-0.09765625,1,0,0,37.6267,0,"[0.02999999999999997,0.09]",0,0,0,5,1,black,black,0,20,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,-0.86328125,0.240885417,1,0,0,7.2832,0,"[-0.21,0.02999999999999997]",0,1,1,7,1,black,black,1,20,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,-0.86328125,0.240885417,1,0,0,1.2858,0,"[-0.12,0.27]",0,2,2,2,1,black,black,1,5,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,-0.541666667,0.201822917,1,0,0,2.4103,0,"[0.14999999999999997,-0.26999999999999996]",0,3,3,1,1,black,black,1,5,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,-0.540364583,0.201822917,1,0,0,1.8957,0,"[0.26999999999999996,-0.12]",0,4,4,3,1,black,black,1,5,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,0.260416667,-0.263020833,1,0,0,2.5145,1,"[0.24000000000000005,-0.24000000000000005]",0,5,5,8,1,black,black,1,20,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,-0.170572917,-0.229166667,1,0,0,1.5775,1,"[-0.15,-0.21000000000000002]",0,6,6,9,1,red,black,1,20,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,0.098958333,0.08984375,1,0,0,1.7247,1,"[0.09000000000000002,0.09]",0,7,7,0,1,black,black,1,5,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,-0.140625,-0.240885417,1,0,0,1.5289,1,"[-0.15,-0.26999999999999996]",0,8,8,4,1,black,black,1,5,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
,,,,,0.295572917,0.174479167,1,0,0,3.4093,1,"[0.26999999999999996,0.18]",0,9,9,6,1,black,black,1,20,999,001,2021-10-12_09h23.28.511,visual-search,2020.2.8,Win32,60
