startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.118518519,-0.083333333,1,0,0,0.143518519,-0.062962963,1,0,0,0.5988,1,"[0.18,-0.06]",0,0,0,9,1,red,black,1,20,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,-0.169444444,-0.134259259,1,0,0,1.3283,1,"[-0.21,-0.14999999999999997]",0,1,1,5,1,black,black,0,20,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,-0.207407407,0.125925926,1,0,0,1.1263,1,"[-0.15,0.12]",0,2,2,1,1,black,black,1,5,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,-0.324074074,0.228703704,1,0,0,0.9436,1,"[-0.3,0.24]",0,3,3,3,1,black,black,1,5,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,0.186111111,-0.09537037,1,0,0,1.0621,1,"[0.21000000000000002,-0.09000000000000002]",0,4,4,8,1,black,black,1,20,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,0.062962963,0.284259259,1,0,0,1.0077,1,"[0.06,0.27]",0,5,5,4,1,black,black,1,5,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,-0.125,-0.275925926,1,0,0,0.9122,1,"[-0.12,-0.3]",0,6,6,0,1,black,black,1,5,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,0.125925926,0.018518519,1,0,0,2.6639,1,"[0.06,0]",0,7,7,6,1,black,black,1,20,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,-0.057407407,-0.164814815,1,0,0,0.7762,1,"[-0.09,-0.14999999999999997]",0,8,8,2,1,black,black,1,5,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
,,,,,-0.013888889,0.303703704,1,0,0,1.846,1,"[0,0.3]",0,9,9,7,1,black,black,1,20,1,001,2022-02-28_15h42.52.775,visual-search,2020.2.8,Win32,60
