startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.072615923,-0.170166229,1,0,0,0.063867017,-0.216535433,1,0,0,2.0023,1,"[0.06,-0.21000000000000002]",0,0,0,3,1,black,black,1,5,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,0.230971129,-0.068678915,1,0,0,3.95965,1,"[0.21000000000000002,-0.06]",0,1,1,7,1,black,black,1,20,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,-0.240594926,0.252405949,1,0,0,0.85513,1,"[-0.24,0.24]",0,2,2,9,1,red,black,1,20,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,0.119860017,0.150918635,1,0,0,3.492395,1,"[0.12,0.15]",0,3,3,6,1,black,black,1,20,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,-0.271216098,0.012685914,1,0,0,1.004075,1,"[-0.3,0.02999999999999997]",0,4,4,2,1,black,black,1,5,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,0.186351706,0.227909011,1,0,0,1.44759,1,"[0.18,0.24]",0,5,5,4,1,black,black,1,5,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,0.167104112,0.293525809,1,0,0,1.12091,1,"[0.18,0.3]",0,6,6,0,1,black,black,1,5,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,0.153980752,-0.273403325,1,0,0,1.50542,1,"[0.14999999999999997,-0.3]",0,7,7,1,1,black,black,1,5,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,-0.19160105,0.246281715,1,0,0,1.71682,1,"[-0.18,0.21]",0,8,8,5,1,black,black,0,20,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
,,,,,-0.282589676,-0.004811899,1,0,0,1.2365,1,"[-0.3,-0.02999999999999997]",0,9,9,8,1,black,black,1,20,1,001,2021-02-04_15h24.48.661,visual-search,2020.2.8,Win32,60
