startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.009307835,-0.252918706,1,0,0,-0.155303669,-0.231924658,1,0,0,2.09344,1,"[-0.15,-0.21000000000000002]",0,0,0,3,1,black,black,1,5,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,-0.155303669,-0.231924658,1,0,0,0.92544,1,"[-0.15,-0.24000000000000005]",0,1,1,4,1,black,black,1,5,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,0.269823433,0.297694847,1,0,0,1.90853,1,"[0.26999999999999996,0.27]",0,2,2,9,1,red,black,1,20,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,0.151016636,-0.209976458,1,0,0,1.39401,1,"[0.18,-0.21000000000000002]",0,3,3,1,1,black,black,1,5,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,-0.254070572,-0.317331903,1,0,0,1.027525,1,"[-0.27,-0.3]",0,4,4,5,1,black,black,0,20,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,-0.173434791,-0.137452085,1,0,0,0.9272,1,"[-0.21,-0.14999999999999997]",0,5,5,0,1,black,black,1,5,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,0.099009176,-0.055384901,1,0,0,3.895075,1,"[0.09000000000000002,-0.06]",0,6,6,8,1,black,black,1,20,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,-0.272201694,-0.096418376,1,0,0,1.52726,1,"[-0.27,-0.09000000000000002]",0,7,7,6,1,black,black,1,20,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,-0.183931757,-0.281546793,1,0,0,2.798135,1,"[-0.15,-0.24000000000000005]",0,8,8,7,1,black,black,1,20,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
,,,,,0.219724046,0.287675016,1,0,0,1.66068,1,"[0.24000000000000005,0.27]",0,9,9,2,1,black,black,1,5,k,001,2021-05-19_12h13.15.826,visual-search,2020.2.8,Linux x86_64,60
