startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.052380952,-0.215238095,1,0,0,-0.088571429,0.141904762,1,0,0,0.823085,1,"[-0.09,0.15]",0,0,0,9,1,red,black,1,20,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,0.220952381,-0.114285714,1,0,0,2.370165,1,"[0.24000000000000005,-0.09000000000000002]",0,1,1,5,1,black,black,0,20,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,0.15047619,0.107619048,1,0,0,1.119045,1,"[0.14999999999999997,0.06]",0,2,2,4,1,black,black,1,5,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,-0.279047619,0.234285714,1,0,0,1.187075,1,"[-0.3,0.24]",0,3,3,6,1,black,black,1,20,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,0.208571429,-0.004761905,1,0,0,2.02138,0,"[0.3,-0.14999999999999997]",0,4,4,8,1,black,black,1,20,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,-0.14952381,0.272380952,1,0,0,0.98794,1,"[-0.15,0.27]",0,5,5,1,1,black,black,1,5,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,-0.1,0.028571429,1,0,0,0.854155,1,"[-0.12,0.02999999999999997]",0,6,6,2,1,black,black,1,5,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,-0.163809524,0.044761905,1,0,0,0.825225,1,"[-0.21,0.02999999999999997]",0,7,7,3,1,black,black,1,5,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,0.273333333,-0.066666667,1,0,0,0.833365,1,"[0.24000000000000005,-0.06]",0,8,8,0,1,black,black,1,5,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
,,,,,0.145714286,-0.084761905,1,0,0,1.17169,1,"[0.14999999999999997,-0.06]",0,9,9,7,1,black,black,1,20,jw,001,2020-12-11_11h28.51.324,visual-search,2020.2.8,Win32,60
