startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.117592623,-0.225000022,1,0,0,0.164814846,0.176851842,1,0,0,4.312325,1,"[0.18,0.18]",0,0,0,5,1,black,black,0,20,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,-0.168518497,-0.161111131,1,0,0,3.255025,1,"[-0.15,-0.18]",0,1,1,7,1,black,black,1,20,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,-0.284259241,0.085185145,1,0,0,1.016365,1,"[-0.3,0.06]",0,2,2,4,1,black,black,1,5,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,0.178703736,-0.297222246,1,0,0,1.32039,1,"[0.18,-0.3]",0,3,3,0,1,black,black,1,5,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,-0.078703623,0.259259252,1,0,0,0.9365,1,"[-0.09,0.3]",0,4,4,3,1,black,black,1,5,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,0.00370373,0.033333319,1,0,0,0.82892,1,"[0.02999999999999997,0.02999999999999997]",0,5,5,9,1,red,black,1,20,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,0.233333367,-0.103703722,1,0,0,1.042535,1,"[0.26999999999999996,-0.12]",0,6,6,2,1,black,black,1,5,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,0.25092596,0.040740699,1,0,0,0.683245,1,"[0.24000000000000005,0.02999999999999997]",0,7,7,1,1,black,black,1,5,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,0.135185216,-0.30092595,1,0,0,2.80467,1,"[0.14999999999999997,-0.3]",0,8,8,8,1,black,black,1,20,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
,,,,,-0.226851832,0.025925912,1,0,0,2.95545,1,"[-0.21,0]",0,9,9,6,1,black,black,1,20,,001,2021-04-24_22h44.00.678,visual-search,2020.2.8,Win32,60
