startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.019444444,-0.160185185,1,0,0,-0.296296296,-0.180555556,1,0,0,1.9028,1,"[-0.3,-0.21000000000000002]",0,0,0,1,1,black,black,1,5,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,0.099074074,0.325925926,1,0,0,1.9886,1,"[0.12,0.3]",0,1,1,6,1,black,black,1,20,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,-0.277777778,0.157407407,1,0,0,1.3366,1,"[-0.3,0.18]",0,2,2,8,1,black,black,1,20,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,0.325,0.033333333,1,0,0,1.3061,1,"[0.3,0.02999999999999997]",0,3,3,0,1,black,black,1,5,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,0.135185185,0.114814815,1,0,0,1.3874,1,"[0.12,0.12]",0,4,4,3,1,black,black,1,5,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,-0.105555556,-0.066666667,1,0,0,0.8188,1,"[-0.12,-0.09000000000000002]",0,5,5,4,1,black,black,1,5,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,-0.197178252,-0.06366139,1,0,0,21.8726,1,"[-0.18,-0.09000000000000002]",0,6,6,2,1,black,black,1,5,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,0.082587749,-0.204060564,1,0,0,2.1723,1,"[0.09000000000000002,-0.18]",0,7,7,5,1,black,black,0,20,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,-0.082587749,-0.278389539,1,0,0,1.5044,1,"[-0.06,-0.26999999999999996]",0,8,8,9,1,red,black,1,20,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
,,,,,0,0.177907777,1,0,0,2.5648,1,"[0,0.21]",0,9,9,7,1,black,black,1,20,,001,2021-10-21_14h28.11.131,visual-search,2020.2.8,Win32,60
