startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.007087499,0.072978953,1,0,0,-0.005315602,0.184606834,1,0,0,1.12734,1,"[-0.02999999999999997,0.18]",0,0,0,9,1,red,black,1,20,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,-0.005315602,0.184606834,1,0,0,0.24539,0,"[-0.27,-0.21000000000000002]",0,1,1,3,1,black,black,1,5,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,-0.034551483,-0.19545959,1,0,0,1.29858,1,"[-0.06,-0.21000000000000002]",0,2,2,1,1,black,black,1,5,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,-0.034551483,-0.19545959,1,0,0,0.319385,0,"[-0.18,0.09]",0,3,3,8,1,black,black,1,20,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,0.128460701,0.150055366,1,0,0,1.23346,1,"[0.12,0.18]",0,4,4,0,1,black,black,1,5,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,-0.090365437,0.175747476,1,0,0,1.331755,1,"[-0.09,0.15]",0,5,5,6,1,black,black,1,20,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,-0.193133934,-0.036877084,1,0,0,1.70011,1,"[-0.18,-0.02999999999999997]",0,6,6,5,1,black,black,0,20,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,0.108970114,-0.026245855,1,0,0,1.617585,1,"[0.14999999999999997,-0.02999999999999997]",0,7,7,2,1,black,black,1,5,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,-0.057585813,-0.057253607,1,0,0,1.14596,1,"[-0.06,-0.06]",0,8,8,7,1,black,black,1,20,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
,,,,,-0.273754144,-0.105980075,1,0,0,1.249205,1,"[-0.27,-0.12]",0,9,9,4,1,black,black,1,5,00,001,2021-01-28_13h08.41.031,visual-search,2020.2.8,Win32,60
