startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.089814815,-0.119444444,1,0,0,0.025,-0.011111111,1,0,0,2.7202,1,"[0.02999999999999997,0]",0,0,0,0,1,black,black,1,5,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,0.266666667,0.108333333,1,0,0,0.8932,1,"[0.24000000000000005,0.12]",0,1,1,2,1,black,black,1,5,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,0.092592593,0.011111111,1,0,0,0.7606,1,"[0.09000000000000002,0.02999999999999997]",0,2,2,7,1,black,black,1,20,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,-0.025925926,-0.097222222,1,0,0,0.8107,1,"[-0.02999999999999997,-0.09000000000000002]",0,3,3,1,1,black,black,1,5,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,0.328703704,-0.252777778,1,0,0,1.0916,1,"[0.3,-0.26999999999999996]",0,4,4,6,1,black,black,1,20,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,-0.194444444,0.101851852,1,0,0,0.9285,1,"[-0.18,0.12]",0,5,5,9,1,red,black,1,20,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,0.007407407,-0.043518519,1,0,0,3.2448,1,"[0,-0.02999999999999997]",0,6,6,8,1,black,black,1,20,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,0.023148148,0.365740741,1,0,0,0.9115,1,"[0.02999999999999997,0.27]",0,7,7,3,1,black,black,1,5,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,-0.187037037,-0.325,1,0,0,1.0948,1,"[-0.21,-0.3]",0,8,8,5,1,black,black,0,20,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
,,,,,-0.201851852,0.263888889,1,0,0,0.9447,1,"[-0.18,0.27]",0,9,9,4,1,black,black,1,5,1,001,2022-04-16_15h08.00.025,visual-search,2020.2.8,Win32,60
