trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt.started,instrTxt.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse.started,startMouse.stopped,Tstim.started,Tstim.stopped,Tstim_2.started,Tstim_2.stopped,Tstim_3.started,Tstim_3.stopped,Tstim_4.started,Tstim_4.stopped,Tstim_5.started,Tstim_5.stopped,Tstim_6.started,Tstim_6.stopped,Tstim_7.started,Tstim_7.stopped,Tstim_8.started,Tstim_8.stopped,Tstim_9.started,Tstim_9.stopped,Tstim_10.started,Tstim_10.stopped,Tstim_11.started,Tstim_11.stopped,Tstim_12.started,Tstim_12.stopped,Tstim_13.started,Tstim_13.stopped,Tstim_14.started,Tstim_14.stopped,Tstim_15.started,Tstim_15.stopped,Tstim_16.started,Tstim_16.stopped,Tstim_17.started,Tstim_17.stopped,Tstim_18.started,Tstim_18.stopped,Tstim_19.started,Tstim_19.stopped,Tstim_20.started,Tstim_20.stopped,Lstim.started,Lstim.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,13.307934699987527,None,-0.07583333333333334,0.005833333333333334,1,0,0,0.008315349841723219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_28_2022,visual-search,2020.2.8,59.913137937301954,
0,0,0,0,,,,,,,,,,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,14.224819299997762,None,0.21916666666666668,0.14583333333333334,1,0,0,3.3505256000207737,0.014886249991832301,None,17.547573699994246,None,,001,2020_Nov_28_2022,visual-search,2020.2.8,59.913137937301954,
1,0,1,0,,,,,,,,,,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,18.6323737000057,None,0.19833333333333333,0.2625,1,0,0,1.483364400017308,0.01585835000150837,None,20.09939009998925,None,,001,2020_Nov_28_2022,visual-search,2020.2.8,59.913137937301954,
