startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.162037037,-0.073148148,1,0,0,-0.137037037,-0.087037037,1,0,0,3.3492,1,"[-0.12,-0.09000000000000002]",0,0,0,1,1,black,black,1,5,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,-0.026851852,0.017592593,1,0,0,1.5295,1,"[0.14999999999999997,-0.06]",0,1,1,6,1,black,black,1,20,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,0.251851852,0.018518519,1,0,0,2.6108,1,"[0.26999999999999996,0.02999999999999997]",0,2,2,7,1,black,black,1,20,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,-0.119444444,-0.265740741,1,0,0,1.1113,1,"[-0.12,-0.3]",0,3,3,0,1,black,black,1,5,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,0.036111111,-0.097222222,1,0,0,1.0253,1,"[0.06,-0.12]",0,4,4,5,1,black,black,0,20,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,-0.248148148,0.097222222,1,0,0,1.1595,1,"[-0.24,0.09]",0,5,5,2,1,black,black,1,5,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,-0.201851852,-0.291666667,1,0,0,0.8415,1,"[-0.24,-0.3]",0,6,6,9,1,red,black,1,20,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,-0.244444444,-0.192592593,1,0,0,0.9934,1,"[-0.27,-0.18]",0,7,7,3,1,black,black,1,5,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,0.22037037,-0.067592593,1,0,0,0.9247,1,"[0.18,-0.06]",0,8,8,4,1,black,black,1,5,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
,,,,,-0.025925926,-0.058333333,1,0,0,0.7786,1,"[0,-0.06]",0,9,9,8,1,black,black,1,20,1,001,2022-02-28_15h45.57.104,visual-search,2020.2.8,Win32,60
