startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.033333333,-0.026851852,1,0,0,0.158333333,-0.033333333,1,0,0,1.104,1,"[0.18,-0.02999999999999997]",0,0,0,7,1,black,black,1,20,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,0.215740741,-0.125925926,1,0,0,1.1772,1,"[0.24000000000000005,-0.14999999999999997]",0,1,1,5,1,black,black,0,20,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,0.142592593,-0.108333333,1,0,0,0.7451,1,"[0.18,-0.14999999999999997]",0,2,2,3,1,black,black,1,5,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,0.103703704,-0.242592593,1,0,0,0.6307,1,"[0.12,-0.26999999999999996]",0,3,3,9,1,red,black,1,20,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,-0.091666667,0.12037037,1,0,0,0.8309,1,"[-0.12,0.15]",0,4,4,2,1,black,black,1,5,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,-0.09537037,-0.225925926,1,0,0,2.9794,1,"[-0.12,-0.24000000000000005]",0,5,5,8,1,black,black,1,20,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,-0.209259259,-0.103703704,1,0,0,0.8971,1,"[-0.24,-0.09000000000000002]",0,6,6,0,1,black,black,1,5,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,0.205555556,0.05462963,1,0,0,0.6945,1,"[0.3,0.06]",0,7,7,4,1,black,black,1,5,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,-0.262962963,0.180555556,1,0,0,0.8115,1,"[-0.3,0.18]",0,8,8,1,1,black,black,1,5,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
,,,,,-0.082407407,0.075,1,0,0,0.5802,1,"[-0.12,0.06]",0,9,9,6,1,black,black,1,20,,001,2022-02-28_15h46.54.843,visual-search,2020.2.8,Win32,60
