resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,0,1.5089,0,0,0,3,1,green,blue,right,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.1615,0,1,1,2,1,green,green,down,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.0104,0,2,2,1,1,red,green,down,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.0832,0,3,3,4,1,blue,blue,right,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.7503,0,4,4,5,1,blue,red,left,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5181,0,5,5,0,1,red,red,left,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.3082,1,0,6,1,1,red,green,down,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5796,1,1,7,2,1,green,green,down,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.0599,1,2,8,3,1,green,blue,right,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.6415,1,3,9,5,1,blue,red,left,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.8365,1,4,10,4,1,blue,blue,right,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5848,1,5,11,0,1,red,red,left,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
right,0,0.7681,2,0,12,1,1,red,green,down,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,2.1499,2,1,13,5,1,blue,red,left,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.0342,2,2,14,4,1,blue,blue,right,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.6846,2,3,15,2,1,green,green,down,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
right,1,2.2983,2,4,16,3,1,green,blue,right,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.4342,2,5,17,0,1,red,red,left,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5056,3,0,18,1,1,red,green,down,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,0,1.0008,3,1,19,3,1,green,blue,right,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8727,3,2,20,4,1,blue,blue,right,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5848,3,3,21,0,1,red,red,left,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.637,3,4,22,2,1,green,green,down,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.7681,3,5,23,5,1,blue,red,left,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5664,4,0,24,2,1,green,green,down,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.7022,4,1,25,3,1,green,blue,right,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.6336,4,2,26,5,1,blue,red,left,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8333,4,3,27,4,1,blue,blue,right,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5501,4,4,28,1,1,red,green,down,0,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5663,4,5,29,0,1,red,red,left,1,kath19,001,2022-03-14_13h12.07.601,stroop,2021.2.3,MacIntel,60.0024001
