resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,1.884,0,0,0,4,1,blue,blue,right,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,1,0.494,0,1,1,0,1,red,red,left,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
right,0,0.763,0,2,2,5,1,blue,red,left,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
down,1,0.378,0,3,3,2,1,green,green,down,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
down,0,0.628,0,4,4,3,1,green,blue,right,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,0.479,0,5,5,1,1,red,green,down,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
right,0,0.542,1,0,6,0,1,red,red,left,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
down,0,0.304,1,1,7,5,1,blue,red,left,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
right,0,0.089,1,2,8,2,1,green,green,down,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,0.283,1,3,9,1,1,red,green,down,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,0.171,1,4,10,4,1,blue,blue,right,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
right,1,0.045,1,5,11,3,1,green,blue,right,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,0,2,0,12,3,1,green,blue,right,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,1,0.03,2,1,13,5,1,blue,red,left,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,3.372,2,2,14,2,1,green,green,down,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
down,0,0.034,2,3,15,4,1,blue,blue,right,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
down,0,0.096,2,4,16,0,1,red,red,left,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
right,0,0.117,2,5,17,1,1,red,green,down,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
right,0,0.014,3,0,18,2,1,green,green,down,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,1,0.185,3,1,19,5,1,blue,red,left,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
right,0,0,3,2,20,0,1,red,red,left,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,0.097,3,3,21,1,1,red,green,down,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,0.086,3,4,22,4,1,blue,blue,right,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,0,3,5,23,3,1,green,blue,right,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
down,0,0,4,0,24,5,1,blue,red,left,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
left,0,0.034,4,1,25,2,1,green,green,down,1,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
right,0,0.001,4,2,26,1,1,red,green,down,0,dsf,001,2022-02-28_12h20.41.879,stroop,2021.2.3,MacIntel,62.5
