resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,0,2.9547,0,0,0,2,1,green,green,down,1,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
down,0,1.4574,0,1,1,4,1,blue,blue,right,1,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.8676,0,2,2,3,1,green,blue,right,0,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
right,0,2.6146,0,3,3,5,1,blue,red,left,0,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.4835,0,4,4,0,1,red,red,left,1,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
left,0,1.9171,0,5,5,1,1,red,green,down,0,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.8334,1,0,6,4,1,blue,blue,right,1,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
right,0,1.0827,1,1,7,1,1,red,green,down,0,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
down,1,1.2897,1,2,8,2,1,green,green,down,1,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.1633,1,3,9,0,1,red,red,left,1,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.7845,1,4,10,3,1,green,blue,right,0,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
right,0,0.7848,1,5,11,5,1,blue,red,left,0,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.5966,2,0,12,0,1,red,red,left,1,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
left,0,0.3964,2,1,13,3,1,green,blue,right,0,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.3674,2,2,14,1,1,red,green,down,0,PS121,001,2022-02-17_10h56.22.861,stroop,2021.2.3,MacIntel,60.0024001
