resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,0,6.8922,0,0,0,2,1,green,green,down,1,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
right,0,1.0925,0,1,1,0,1,red,red,left,1,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
right,0,0.379,0,2,2,5,1,blue,red,left,0,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
left,0,2.8631,0,3,3,3,1,green,blue,right,0,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
left,0,2.2915,0,4,4,1,1,red,green,down,0,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
right,1,1.5655,0,5,5,4,1,blue,blue,right,1,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
right,1,0.8406,1,0,6,4,1,blue,blue,right,1,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
left,0,0.7761,1,1,7,1,1,red,green,down,0,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
right,0,0.8654,1,2,8,2,1,green,green,down,1,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
right,0,1.9152,1,3,9,0,1,red,red,left,1,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
left,1,0.8629,1,4,10,5,1,blue,red,left,0,alessia,001,2022-02-05_19h38.18.634,stroop,2021.2.3,Win32,59.86590038
