resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,6.2431,0,0,0,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.9008,0,1,1,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.9154,0,2,2,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.7693,0,3,3,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.8281,0,4,4,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7334,0,5,5,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,2.3016,1,0,6,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.8212,1,1,7,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.382,1,2,8,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.7702,1,3,9,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.4498,1,4,10,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7565,1,5,11,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.8348,2,0,12,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,0,0.344,2,1,13,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.7515,2,2,14,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5514,2,3,15,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5702,2,4,16,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.6957,2,5,17,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6285,3,0,18,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.5838,3,1,19,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.4919,3,2,20,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.6369,3,3,21,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.4786,3,4,22,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.567,3,5,23,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.7901,4,0,24,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.6655,4,1,25,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.768,4,2,26,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6682,4,3,27,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6843,4,4,28,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
right,1,2.0994,4,5,29,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h30.49.288,stroop,2021.2.3,MacIntel,59.99880002
