resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,0.9935,0,0,0,3,1,green,blue,right,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,0.6565,0,1,1,4,1,blue,blue,right,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,0.7189,0,2,2,5,1,blue,red,left,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,1.0298,0,3,3,1,1,red,green,down,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,0.8967,0,4,4,0,1,red,red,left,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,0.7276,0,5,5,2,1,green,green,down,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,0.8786,1,0,6,2,1,green,green,down,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,1.0776,1,1,7,5,1,blue,red,left,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,0.5509,1,2,8,3,1,green,blue,right,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,0.529,1,3,9,0,1,red,red,left,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,0.629,1,4,10,1,1,red,green,down,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,0.5616,1,5,11,4,1,blue,blue,right,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,0.5449,2,0,12,4,1,blue,blue,right,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,0.4759,2,1,13,5,1,blue,red,left,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,0.5148,2,2,14,2,1,green,green,down,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,0.5776,2,3,15,1,1,red,green,down,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,0.5458,2,4,16,0,1,red,red,left,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,0.7622,2,5,17,3,1,green,blue,right,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,0.629,3,0,18,3,1,green,blue,right,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,0.3802,3,1,19,5,1,blue,red,left,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,0.3953,3,2,20,0,1,red,red,left,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,0.6939,3,3,21,1,1,red,green,down,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,0.4454,3,4,22,2,1,green,green,down,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,0.6289,3,5,23,4,1,blue,blue,right,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,0.5452,4,0,24,0,1,red,red,left,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,0,0.8018,4,1,25,2,1,green,green,down,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
down,1,0.8109,4,2,26,1,1,red,green,down,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
left,1,1.2506,4,3,27,5,1,blue,red,left,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,1.0338,4,4,28,4,1,blue,blue,right,1,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
right,1,0.8814,4,5,29,3,1,green,blue,right,0,Liam,001,2022-02-17_10h55.47.017,stroop,2021.2.3,Win32,59.000531
