resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,1.7189,0,0,0,4,1,blue,blue,right,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,2.5712,0,1,1,1,1,red,green,down,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,1.1837,0,2,2,3,1,green,blue,right,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,0.8571,0,3,3,2,1,green,green,down,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.733,0,4,4,5,1,blue,red,left,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.7161,0,5,5,0,1,red,red,left,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.5951,1,0,6,5,1,blue,red,left,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.4723,1,1,7,0,1,red,red,left,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,0.927,1,2,8,4,1,blue,blue,right,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,0.5295,1,3,9,3,1,green,blue,right,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,0.5797,1,4,10,2,1,green,green,down,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,0.6977,1,5,11,1,1,red,green,down,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,0.7245,2,0,12,1,1,red,green,down,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,0.5755,2,1,13,4,1,blue,blue,right,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,0.7322,2,2,14,2,1,green,green,down,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,1.1143,2,3,15,3,1,green,blue,right,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.7312,2,4,16,0,1,red,red,left,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.466,2,5,17,5,1,blue,red,left,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,1.0281,3,0,18,1,1,red,green,down,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,0.5139,3,1,19,2,1,green,green,down,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.5124,3,2,20,0,1,red,red,left,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,0.4501,3,3,21,4,1,blue,blue,right,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.6266,3,4,22,5,1,blue,red,left,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,1.078,3,5,23,3,1,green,blue,right,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,0.5927,4,0,24,2,1,green,green,down,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.6644,4,1,25,0,1,red,red,left,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,0.8268,4,2,26,4,1,blue,blue,right,1,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
right,1,0.6533,4,3,27,3,1,green,blue,right,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
left,1,0.5777,4,4,28,5,1,blue,red,left,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
down,1,0.4291,4,5,29,1,1,red,green,down,0,EMY145,001,2022-02-15_11h27.38.409,stroop,2021.2.3,Win32,61.15085917
