resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,0,0.4066,0,0,0,0,1,red,red,left,1,,001,2022-01-30_13h31.30.808,stroop,2021.2.3,Win32,60.48874909
left,0,0.0551,0,1,1,3,1,green,blue,right,0,,001,2022-01-30_13h31.30.808,stroop,2021.2.3,Win32,60.48874909
down,1,0.0724,0,2,2,1,1,red,green,down,0,,001,2022-01-30_13h31.30.808,stroop,2021.2.3,Win32,60.48874909
