resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,0,1.526,0,0,0,5,1,blue,red,left,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.546,0,1,1,4,1,blue,blue,right,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
down,1,0.822,0,2,2,2,1,green,green,down,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
left,0,0.779,0,3,3,1,1,red,green,down,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.447,0,4,4,0,1,red,red,left,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
down,0,1.917,0,5,5,3,1,green,blue,right,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
right,1,0.812,1,0,6,4,1,blue,blue,right,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
down,1,1.344,1,1,7,2,1,green,green,down,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
left,0,0.489,1,2,8,1,1,red,green,down,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
left,1,0.58,1,3,9,0,1,red,red,left,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
right,0,0.481,1,4,10,5,1,blue,red,left,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
down,0,0.453,1,5,11,3,1,green,blue,right,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
right,0,0.602,2,0,12,5,1,blue,red,left,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
down,0,0.647,2,1,13,0,1,red,red,left,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
left,0,0.046,2,2,14,4,1,blue,blue,right,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
left,0,0.064,2,3,15,3,1,green,blue,right,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
right,0,0.013,2,4,16,2,1,green,green,down,1,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
down,1,2.321,2,5,17,1,1,red,green,down,0,d,001,2022-02-21_16h06.01.191,stroop,2021.2.3,MacIntel,58.82352941
