resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,0,2.9189,0,0,0,4,1,blue,blue,right,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,0.8684,0,1,1,5,1,blue,red,left,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,0.3993,0,2,2,0,1,red,red,left,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.5485,0,3,3,3,1,green,blue,right,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.8153,0,4,4,1,1,red,green,down,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.491,0,5,5,2,1,green,green,down,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,1.0672,1,0,6,0,1,red,red,left,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.556,1,1,7,4,1,blue,blue,right,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.5673,1,2,8,3,1,green,blue,right,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,0.8662,1,3,9,5,1,blue,red,left,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.4505,1,4,10,2,1,green,green,down,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.3727,1,5,11,1,1,red,green,down,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.9671,2,0,12,3,1,green,blue,right,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.4998,2,1,13,4,1,blue,blue,right,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,0.5013,2,2,14,0,1,red,red,left,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.6002,2,3,15,1,1,red,green,down,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.4843,2,4,16,2,1,green,green,down,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,0.6005,2,5,17,5,1,blue,red,left,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.537,3,0,18,2,1,green,green,down,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,0.5242,3,1,19,0,1,red,red,left,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.6333,3,2,20,3,1,green,blue,right,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.684,3,3,21,4,1,blue,blue,right,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,2.2904,3,4,22,5,1,blue,red,left,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.4869,3,5,23,1,1,red,green,down,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.6442,4,0,24,1,1,red,green,down,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.7174,4,1,25,3,1,green,blue,right,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
down,0,0.6336,4,2,26,4,1,blue,blue,right,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,3.6982,4,3,27,5,1,blue,red,left,0,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
right,0,0.8674,4,4,28,2,1,green,green,down,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
left,1,0.6834,4,5,29,0,1,red,red,left,1,zion,001,2022-03-06_13h22.16.660,stroop,2021.2.3,Win32,59.97361161
