resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,0.5992,0,0,0,2,1,green,green,down,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.6338,0,1,1,4,1,blue,blue,right,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.3659,0,2,2,3,1,green,blue,right,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.6924,0,3,3,1,1,red,green,down,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.9827,0,4,4,5,1,blue,red,left,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.3971,0,5,5,0,1,red,red,left,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.4012,1,0,6,0,1,red,red,left,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.6045,1,1,7,1,1,red,green,down,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.4381,1,2,8,4,1,blue,blue,right,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.3837,1,3,9,3,1,green,blue,right,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5479,1,4,10,2,1,green,green,down,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.4472,1,5,11,5,1,blue,red,left,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8513,2,0,12,3,1,green,blue,right,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5708,2,1,13,5,1,blue,red,left,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.415,2,2,14,0,1,red,red,left,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.5418,2,3,15,1,1,red,green,down,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.566,2,4,16,2,1,green,green,down,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5798,2,5,17,4,1,blue,blue,right,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.6691,3,0,18,1,1,red,green,down,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.7357,3,1,19,2,1,green,green,down,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5479,3,2,20,0,1,red,red,left,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.6894,3,3,21,4,1,blue,blue,right,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.6533,3,4,22,3,1,green,blue,right,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,2.1175,3,5,23,5,1,blue,red,left,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,1.1847,4,0,24,3,1,green,blue,right,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.6053,4,1,25,2,1,green,green,down,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8168,4,2,26,4,1,blue,blue,right,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.4997,4,3,27,1,1,red,green,down,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.4603,4,4,28,0,1,red,red,left,1,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5151,4,5,29,5,1,blue,red,left,0,Vel3,001,2022-03-18_14h41.30.362,stroop,2021.2.3,MacIntel,60.0024001
