resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,0,2.1288,0,0,0,3,1,green,blue,right,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,0,0.6652,0,1,1,1,1,red,green,down,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,1,5.8208,0,2,2,0,1,red,red,left,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.9174,0,3,3,5,1,blue,red,left,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.805,0,4,4,2,1,green,green,down,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.3211,0,5,5,4,1,blue,blue,right,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,0,0.5832,1,0,6,1,1,red,green,down,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,0,0.8604,1,1,7,5,1,blue,red,left,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.7509,1,2,8,2,1,green,green,down,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.8261,1,3,9,3,1,green,blue,right,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.4994,1,4,10,0,1,red,red,left,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.6842,1,5,11,4,1,blue,blue,right,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.9947,2,0,12,1,1,red,green,down,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5426,2,1,13,3,1,green,blue,right,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.4174,2,2,14,2,1,green,green,down,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5335,2,3,15,4,1,blue,blue,right,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.566,2,4,16,0,1,red,red,left,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,0,1.5674,2,5,17,5,1,blue,red,left,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.6328,3,0,18,0,1,red,red,left,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,0,0.8772,3,1,19,3,1,green,blue,right,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.6004,3,2,20,4,1,blue,blue,right,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.8502,3,3,21,2,1,green,green,down,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,0,0.6134,3,4,22,1,1,red,green,down,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,1,1.2827,3,5,23,5,1,blue,red,left,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.5412,4,0,24,0,1,red,red,left,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.9002,4,1,25,1,1,red,green,down,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.6681,4,2,26,3,1,green,blue,right,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
right,1,0.5347,4,3,27,4,1,blue,blue,right,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
left,1,0.9637,4,4,28,5,1,blue,red,left,0,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
down,1,0.3578,4,5,29,2,1,green,green,down,1,Abigail,001,2022-02-02_11h18.38.901,stroop,2021.2.3,MacIntel,60.0024001
