resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,0.8445,0,0,0,1,1,red,green,down,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,0.414,0,1,1,4,1,blue,blue,right,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,0.5822,0,2,2,3,1,green,blue,right,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,1,0.6173,0,3,3,2,1,green,green,down,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.697,0,4,4,5,1,blue,red,left,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.4726,0,5,5,0,1,red,red,left,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,0.6927,1,0,6,3,1,green,blue,right,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.5297,1,1,7,0,1,red,red,left,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,1,0.324,1,2,8,2,1,green,green,down,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,0.6023,1,3,9,4,1,blue,blue,right,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,1,0.7663,1,4,10,1,1,red,green,down,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.8994,1,5,11,5,1,blue,red,left,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,1,0.8982,2,0,12,2,1,green,green,down,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,1,0.6912,2,1,13,1,1,red,green,down,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.4842,2,2,14,0,1,red,red,left,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.4743,2,3,15,5,1,blue,red,left,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,0.5846,2,4,16,4,1,blue,blue,right,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,0.4965,2,5,17,3,1,green,blue,right,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.9339,3,0,18,5,1,blue,red,left,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,0.8141,3,1,19,3,1,green,blue,right,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,1,0.3149,3,2,20,2,1,green,green,down,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,1,0.3879,3,3,21,1,1,red,green,down,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.3168,3,4,22,0,1,red,red,left,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,0.4989,3,5,23,4,1,blue,blue,right,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.4998,4,0,24,0,1,red,red,left,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,0,0.7328,4,1,25,3,1,green,blue,right,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
down,1,0.5342,4,2,26,2,1,green,green,down,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,0,0.6255,4,3,27,1,1,red,green,down,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
right,1,1.3668,4,4,28,4,1,blue,blue,right,1,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
left,1,0.5339,4,5,29,5,1,blue,red,left,0,julieta,001,2022-02-17_11h00.45.537,stroop,2021.2.3,Win32,60.15037594
