resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,1.0522,0,0,0,1,1,red,green,down,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5884,0,1,1,2,1,green,green,down,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6758,0,2,2,5,1,blue,red,left,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.5396,0,3,3,0,1,red,red,left,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.6467,0,4,4,4,1,blue,blue,right,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7333,0,5,5,3,1,green,blue,right,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5836,1,0,6,2,1,green,green,down,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6044,1,1,7,5,1,blue,red,left,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5444,1,2,8,1,1,red,green,down,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.6311,1,3,9,3,1,green,blue,right,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,0,0.612,1,4,10,0,1,red,red,left,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,1.8155,1,5,11,4,1,blue,blue,right,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6475,2,0,12,0,1,red,red,left,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7974,2,1,13,3,1,green,blue,right,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.6484,2,2,14,1,1,red,green,down,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.6701,2,3,15,5,1,blue,red,left,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.3808,2,4,16,2,1,green,green,down,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.5384,2,5,17,4,1,blue,blue,right,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.5479,3,0,18,4,1,blue,blue,right,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.3765,3,1,19,3,1,green,blue,right,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.5168,3,2,20,0,1,red,red,left,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.4499,3,3,21,1,1,red,green,down,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.682,3,4,22,5,1,blue,red,left,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.4674,3,5,23,2,1,green,green,down,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.5579,4,0,24,4,1,blue,blue,right,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.7407,4,1,25,2,1,green,green,down,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5648,4,2,26,1,1,red,green,down,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,0,0.6883,4,3,27,3,1,green,blue,right,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.8707,4,4,28,0,1,red,red,left,1,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.646,4,5,29,5,1,blue,red,left,0,jc,001,2022-03-15_10h50.03.467,stroop,2021.2.3,MacIntel,59.99880002
