resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
right,1,0.6096,0,0,0,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.5707,0,1,1,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5642,0,2,2,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.5787,0,3,3,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.5868,0,4,4,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.4115,0,5,5,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.5523,1,0,6,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7606,1,1,7,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.6565,1,2,8,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6149,1,3,9,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.65,1,4,10,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.3809,1,5,11,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5976,2,0,12,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7067,2,1,13,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.8967,2,2,14,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.6531,2,3,15,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5673,2,4,16,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.6308,2,5,17,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.4021,3,0,18,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.5815,3,1,19,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.8628,3,2,20,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,1.0351,3,3,21,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,1.332,3,4,22,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.8403,3,5,23,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7665,4,0,24,3,1,green,blue,right,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.7544,4,1,25,5,1,blue,red,left,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
left,1,0.4844,4,2,26,0,1,red,red,left,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
right,1,0.7614,4,3,27,4,1,blue,blue,right,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.707,4,4,28,1,1,red,green,down,0,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
down,1,0.5578,4,5,29,2,1,green,green,down,1,Oaty Pilane,001,2022-03-14_11h33.22.217,stroop,2021.2.3,MacIntel,59.99880002
