resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,0.7222,0,0,0,2,1,green,green,down,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
down,1,0.75305,0,1,1,1,1,red,green,down,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.799325,0,2,2,3,1,green,blue,right,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,0.52021,0,3,3,0,1,red,red,left,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.6315,0,4,4,4,1,blue,blue,right,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,0.65022,0,5,5,5,1,blue,red,left,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.82394,1,0,6,3,1,green,blue,right,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.51719,1,1,7,4,1,blue,blue,right,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,0.65466,1,2,8,0,1,red,red,left,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,0,0.648585,1,3,9,5,1,blue,red,left,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
down,1,1.001955,1,4,10,2,1,green,green,down,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
down,1,0.51806,1,5,11,1,1,red,green,down,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,0.88323,2,0,12,5,1,blue,red,left,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.95508,2,1,13,3,1,green,blue,right,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,0,0.93153,2,2,14,1,1,red,green,down,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.93174,2,3,15,4,1,blue,blue,right,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,1.11151,2,4,16,0,1,red,red,left,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
down,1,0.90188,2,5,17,2,1,green,green,down,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,0.69288,3,0,18,0,1,red,red,left,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.78763,3,1,19,3,1,green,blue,right,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.74073,3,2,20,4,1,blue,blue,right,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,0,0.93572,3,3,21,2,1,green,green,down,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,1.058095,3,4,22,5,1,blue,red,left,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
down,1,1.100435,3,5,23,1,1,red,green,down,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,0.807185,4,0,24,5,1,blue,red,left,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,1,0.673135,4,1,25,4,1,blue,blue,right,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
down,1,0.667595,4,2,26,1,1,red,green,down,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
left,1,0.931905,4,3,27,0,1,red,red,left,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
right,0,0.867365,4,4,28,2,1,green,green,down,1,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
down,0,0.8068,4,5,29,3,1,green,blue,right,0,1,001,2022-02-24_11h09.18,stroop,2021.2.3,Win32,62.12337703
