resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,0,13.1496,0,0,0,2,1,green,green,down,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,2.8332,0,1,1,3,1,green,blue,right,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,0.6023,0,2,2,0,1,red,red,left,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,0.806,0,3,3,1,1,red,green,down,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,0.8842,0,4,4,4,1,blue,blue,right,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,0.683,0,5,5,5,1,blue,red,left,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,1.7024,1,0,6,3,1,green,blue,right,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,0.5828,1,1,7,0,1,red,red,left,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,0.667,1,2,8,4,1,blue,blue,right,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,0.6507,1,3,9,2,1,green,green,down,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,1.3832,1,4,10,5,1,blue,red,left,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,0.8108,1,5,11,1,1,red,green,down,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,0.7674,2,0,12,5,1,blue,red,left,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,0.6458,2,1,13,2,1,green,green,down,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,0.7061,2,2,14,0,1,red,red,left,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,0.7675,2,3,15,1,1,red,green,down,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,0.5966,2,4,16,4,1,blue,blue,right,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,1.2831,2,5,17,3,1,green,blue,right,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,2.6894,3,0,18,2,1,green,green,down,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,2.7,3,1,19,1,1,red,green,down,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,1.2529,3,2,20,5,1,blue,red,left,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,0.7839,3,3,21,0,1,red,red,left,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,1.2009,3,4,22,4,1,blue,blue,right,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,2.2025,3,5,23,3,1,green,blue,right,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,1.3674,4,0,24,1,1,red,green,down,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
down,0,0.9499,4,1,25,4,1,blue,blue,right,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,1.0742,4,2,26,0,1,red,red,left,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,1.3504,4,3,27,2,1,green,green,down,1,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
left,0,0.9912,4,4,28,3,1,green,blue,right,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
right,0,1.3741,4,5,29,5,1,blue,red,left,0,Meyrem Tompson,001,2022-02-18_16h49.51.937,stroop,2021.2.3,Win32,60.74965069
