resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,text,letterColor,corrAns,congruent,participant,session,date,expName,psychopyVersion,OS,frameRate
left,1,0.562,0,0,0,0,1,red,red,left,1,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
left,0,0.467,0,1,1,2,1,green,green,down,1,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
right,1,0.281,0,2,2,4,1,blue,blue,right,1,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
right,1,1.182,0,3,3,3,1,green,blue,right,0,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
right,0,0.342,0,4,4,5,1,blue,red,left,0,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
left,0,0.124,0,5,5,1,1,red,green,down,0,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
right,0,0.334,1,0,6,2,1,green,green,down,1,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
left,0,0.287,1,1,7,3,1,green,blue,right,0,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
left,1,0.01,1,2,8,0,1,red,red,left,1,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
right,1,0.321,1,3,9,4,1,blue,blue,right,1,,001,2022-03-12_11h51.46.334,stroop,2021.2.3,MacIntel,41.66666667
