keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
b,0,3.528,,,,,,,,2.028,space,1.809,0,0,0,6,1,1.5,images/target_cross.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
b,0,3.075,,,,,,,,1.975,b,1.373,0,1,1,5,1,1.1,images/target_square.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
v,1,2.128,,,,,,,,0.628,v,1.064,0,2,2,2,1,1.5,images/target_square.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
c,1,6.199,,,,,,,,4.899,c,2.695,0,3,3,3,1,1.3,images/target_cross.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
v,0,2.324,,,,,,,,1.024,v,0.705,0,4,4,1,1,1.3,images/target_plus.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
c,0,0.697,,,,,,,,-0.603,c,0.062,0,5,5,8,1,1.3,images/target_square.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
c,1,0.442,,,,,,,,-0.658,c,0.358,0,6,6,0,1,1.1,images/target_cross.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
c,0,0.362,,,,,,,,-1.138,c,0.39,0,7,7,4,1,1.5,images/target_plus.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
c,0,0.445,,,,,,,,-0.655,b,0.386,0,8,8,7,1,1.1,images/target_plus.jpg,000,001,2022-04-03_21h54.20.997,choiceRTT,2021.2.3,Win32,60.0240096
