keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,0,12.0746,,,,,,,,10.7746,space,2.8509,0,0,0,8,1,1.3,images/target_square.jpg,Alex,001,2022-03-19_08h06.16.465,choiceRTT,2021.2.3,Win32,60.37918126
c,0,2.1848,,,,,,,,0.8848,space,2.504,0,1,1,1,1,1.3,images/target_plus.jpg,Alex,001,2022-03-19_08h06.16.465,choiceRTT,2021.2.3,Win32,60.37918126
c,0,5.1162,,,,,,,,4.0162,c,2.0875,0,2,2,7,1,1.1,images/target_plus.jpg,Alex,001,2022-03-19_08h06.16.465,choiceRTT,2021.2.3,Win32,60.37918126
