keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,1.9905,,,,,,,,0.8905,space,8.7336,0,0,0,7,1,1.1,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
b,1,2.1588,,,,,,,,0.6588,space,9.1149,0,1,1,4,1,1.5,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
c,1,2.1326,,,,,,,,0.6326,space,4.8088,0,2,2,6,1,1.5,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
b,1,2.0083,,,,,,,,0.7083,space,2.0126,0,3,3,1,1,1.3,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
v,1,1.7669,,,,,,,,0.6669,space,2.311,0,4,4,5,1,1.1,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
c,1,1.9213,,,,,,,,0.6213,space,1.4924,0,5,5,3,1,1.3,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
v,1,1.9101,,,,,,,,0.6101,space,1.3669,0,6,6,8,1,1.3,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
b,0,1.6108,,,,,,,,0.5108,space,1.3016,0,7,7,0,1,1.1,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
v,1,2.0204,,,,,,,,0.5204,space,1.5246,0,8,8,2,1,1.5,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,,,,,
c,1,1.8321,,,,,,,,0.5321,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,space,6.8959,0.309895833,-0.328125,0,0,0,0,0,0,3,1
