keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,2.7212,,,,,,,,1.2212,space,7.4381,0,0,0,2,1,1.5,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
b,0,2.1019,,,,,,,,0.8019,space,5.6614,0,1,1,3,1,1.3,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
c,1,1.967,,,,,,,,0.467,b,0.5173,0,2,2,6,1,1.5,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
v,1,1.6874,,,,,,,,0.5874,space,1.8319,0,3,3,5,1,1.1,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
v,0,2.0833,,,,,,,,0.7833,space,1.8683,0,4,4,1,1,1.3,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
v,1,1.8596,,,,,,,,0.5596,space,3.5843,0,5,5,8,1,1.3,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
b,0,1.6272,,,,,,,,0.5272,space,1.8812,0,6,6,0,1,1.1,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
c,0,1.9859,,,,,,,,0.4859,space,1.9812,0,7,7,4,1,1.5,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
b,1,2.011,,,,,,,,0.911,space,2.1853,0,8,8,7,1,1.1,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,,,,,
b,1,2.5401,,,,,,,,1.2401,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,0.022135417,-0.286458333,1,0,0,0,0,0,1,1
v,1,2.1869,,,,,,,,0.6869,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,0,1,1,2,1
v,1,1.6702,,,,,,,,0.5702,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,0,2,2,5,1
c,1,2.0068,,,,,,,,0.5068,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,0,3,3,6,1
v,0,1.6366,,,,,,,,0.5366,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,0,4,4,7,1
b,0,2.2416,,,,,,,,0.9416,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,0,5,5,3,1
b,1,2.0933,,,,,,,,0.5933,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,0,6,6,4,1
v,1,1.886,,,,,,,,0.586,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,0,7,7,8,1
b,0,1.7703,,,,,,,,0.6703,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,0,8,8,0,1
c,1,2.4039,,,,,,,,0.9039,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,0,9,6,1
c,1,1.673,,,,,,,,0.573,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,1,10,0,1
v,1,1.9538,,,,,,,,0.6538,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,2,11,8,1
b,1,1.8777,,,,,,,,0.7777,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,3,12,7,1
b,1,1.8724,,,,,,,,0.5724,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,4,13,1,1
v,1,1.7207,,,,,,,,0.6207,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,5,14,5,1
b,1,2.2034,,,,,,,,0.7034,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,6,15,4,1
c,1,2.22,,,,,,,,0.92,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,7,16,3,1
v,1,2.1404,,,,,,,,0.6404,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-05_10h25.25.462,choiceRTT,2021.2.3,Win32,59.90893841,,,,,,,1,8,17,2,1
