keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.8761,,,,,,,,1.3761,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,0,1,1,4,1
b,1,1.8457,,,,,,,,0.7457,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,0,2,2,7,1
v,1,2.0669,,,,,,,,0.7669,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,0,3,3,8,1
c,1,2.2118,,,,,,,,0.9118,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,0,4,4,3,1
c,1,1.7494,,,,,,,,0.6494,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,0,5,5,0,1
v,1,2.0092,,,,,,,,0.9092,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,0,6,6,5,1
c,0,2.9901,,,,,,,,1.6901,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,0,7,7,1,1
c,1,2.562,,,,,,,,1.062,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,0,8,8,6,1
b,1,1.7827,,,,,,,,0.6827,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,0,9,7,1
b,1,1.9441,,,,,,,,0.6441,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,1,10,1,1
c,1,2.1292,,,,,,,,1.0292,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,2,11,0,1
b,1,2.7645,,,,,,,,1.2645,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,3,12,4,1
v,1,2.1127,,,,,,,,1.0127,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,4,13,5,1
v,1,2.5576,,,,,,,,1.0576,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,5,14,2,1
c,1,3.0736,,,,,,,,1.5736,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,6,15,6,1
c,1,1.8225,,,,,,,,0.5225,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,7,16,3,1
v,1,2.2502,,,,,,,,0.9502,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-06_19h51.20.708,choiceRTT,2021.2.3,Win32,59.93407252,,,,,,,,1,8,17,8,1
