keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,3.2651,,,,,,,,1.9651,space,6.8732,0,0,0,1,1,1.3,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
v,0,2.3974,,,,,,,,1.0974,,,0,1,1,3,1,1.3,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
b,1,3.0355,,,,,,,,1.9355,space,6.5831,0,2,2,7,1,1.1,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
c,1,2.8983,,,,,,,,1.7983,,,0,3,3,0,1,1.1,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
c,1,2.5329,,,,,,,,1.0329,,,0,4,4,6,1,1.5,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
v,1,2.4794,,,,,,,,0.9794,,,0,5,5,2,1,1.5,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
v,1,1.7975,,,,,,,,0.6975,,,0,6,6,5,1,1.1,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
b,1,2.4983,,,,,,,,0.9983,,,0,7,7,4,1,1.5,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
v,1,2.0625,,,,,,,,0.7625,,,0,8,8,8,1,1.3,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,,,,,
v,0,1.869,,,,,,,,0.769,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,-0.065449011,-0.261035008,1,0,0,0,0,0,7,1
c,1,2.1708,,,,,,,,0.8708,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,0,1,1,3,1
v,1,2.2814,,,,,,,,0.7814,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,0,2,2,2,1
v,0,2.1367,,,,,,,,0.6367,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,0,3,3,6,1
v,1,2.0162,,,,,,,,0.7162,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,0,4,4,8,1
v,1,2.1863,,,,,,,,1.0863,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,0,5,5,5,1
b,1,2.2544,,,,,,,,0.9544,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,0,6,6,1,1
b,1,2.5193,,,,,,,,1.0193,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,0,7,7,4,1
c,1,4.1189,,,,,,,,3.0189,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,0,8,8,0,1
b,1,4.3647,,,,,,,,2.8647,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,0,9,4,1
b,1,2.0484,,,,,,,,0.7484,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,1,10,1,1
c,1,2.9868,,,,,,,,1.4868,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,2,11,6,1
v,1,2.3944,,,,,,,,0.8944,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,3,12,2,1
b,1,2.1066,,,,,,,,1.0066,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,4,13,7,1
v,1,2.4763,,,,,,,,1.1763,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,5,14,8,1
c,1,2.1179,,,,,,,,0.8179,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,6,15,3,1
v,1,2.139,,,,,,,,1.039,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,7,16,5,1
c,1,2.1496,,,,,,,,1.0496,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-01_11h43.54.295,choiceRTT,2021.2.3,Win32,59.65163445,,,,,,,1,8,17,0,1
