keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,1,3.352,,,,,,,,1.852,space,1.847,0,0,0,6,1,1.5,images/target_cross.jpg,000,001,2022-04-03_21h55.15.505,choiceRTT,2021.2.3,Win32,60.0240096
c,1,1.816,,,,,,,,0.516,space,1.28,0,1,1,3,1,1.3,images/target_cross.jpg,000,001,2022-04-03_21h55.15.505,choiceRTT,2021.2.3,Win32,60.0240096
v,0,1.961,,,,,,,,0.661,space,0.621,0,2,2,1,1,1.3,images/target_plus.jpg,000,001,2022-04-03_21h55.15.505,choiceRTT,2021.2.3,Win32,60.0240096
v,1,2.099,,,,,,,,0.599,space,0.87,0,3,3,2,1,1.5,images/target_square.jpg,000,001,2022-04-03_21h55.15.505,choiceRTT,2021.2.3,Win32,60.0240096
c,0,1.851,,,,,,,,0.551,space,0.755,0,4,4,8,1,1.3,images/target_square.jpg,000,001,2022-04-03_21h55.15.505,choiceRTT,2021.2.3,Win32,60.0240096
b,1,2.081,,,,,,,,0.981,b,0.985,0,5,5,7,1,1.1,images/target_plus.jpg,000,001,2022-04-03_21h55.15.505,choiceRTT,2021.2.3,Win32,60.0240096
c,0,2.134,,,,,,,,0.634,space,0.637,0,6,6,4,1,1.5,images/target_plus.jpg,000,001,2022-04-03_21h55.15.505,choiceRTT,2021.2.3,Win32,60.0240096
