keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,-0.073148148,-0.017592593,1,0,0,1.7354,square_button,0,0.2354,,0,0,0,4,1,1.5,images/target_plus.jpg,1313131,001,2022-02-04_21h50.24.663,choiceRTT,2021.2.3,Win32,60.16485169
,0,0.211111111,-0.277777778,1,0,0,2.3483,plus_button,1,1.2483,,0,1,1,7,1,1.1,images/target_plus.jpg,1313131,001,2022-02-04_21h50.24.663,choiceRTT,2021.2.3,Win32,60.16485169
,0,0.011111111,-0.266666667,1,0,0,2.6712,square_button,1,1.1712,,0,2,2,2,1,1.5,images/target_square.jpg,1313131,001,2022-02-04_21h50.24.663,choiceRTT,2021.2.3,Win32,60.16485169
,0,0.02962963,-0.275925926,1,0,0,2.1777,square_button,1,0.8777,,0,3,3,8,1,1.3,images/target_square.jpg,1313131,001,2022-02-04_21h50.24.663,choiceRTT,2021.2.3,Win32,60.16485169
,0,-0.192592593,-0.256481481,1,0,0,2.2057,cross_button,1,1.1057,,0,4,4,0,1,1.1,images/target_cross.jpg,1313131,001,2022-02-04_21h50.24.663,choiceRTT,2021.2.3,Win32,60.16485169
,0,-0.026851852,-0.260185185,1,0,0,1.8487,square_button,1,0.7487,,0,5,5,5,1,1.1,images/target_square.jpg,1313131,001,2022-02-04_21h50.24.663,choiceRTT,2021.2.3,Win32,60.16485169
,0,-0.113888889,-0.205555556,1,0,0,0.354,square_button,0,-1.146,,0,6,6,6,1,1.5,images/target_cross.jpg,1313131,001,2022-02-04_21h50.24.663,choiceRTT,2021.2.3,Win32,60.16485169
